UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
449393,,,,24,0,0,24,20,83,,,,,,,18
449472,,,,44,0,0,44,41,93,,,,,,,12
449603,,,,107,0,0,107,85,79,,,,,,,18
449612,,,,12,0,0,12,9,75,,,,,,,16
449676,,,,154,0,0,154,124,81,,,,,,,11
449700,,,,84,0,0,84,59,70,,,,,,,30
449807,,,,50,0,0,50,33,66,,,,,,,21
449861,,,,37,0,0,37,29,78,,,,,,,9
449904,,,,137,0,0,137,122,89,,,,,,,13
450128,,,,107,0,0,107,45,42,,,,,,,30
450401,,,,161,0,0,161,105,65,,,,,,,17
450599,,,,20,0,0,20,12,60,,,,,,,18
450696,,,,86,0,0,86,56,65,,,,,,,24
450711,,,,82,0,0,82,18,22,,,,,,,28
450951,,,,81,0,0,81,69,85,,,,,,,13
451149,,,,75,0,0,75,60,80,,,,,,,17
451158,,,,98,0,0,98,85,87,,,,,,,17
451167,,,,3,0,0,3,1,33,,,,,,,12
451228,,,,108,0,0,108,79,73,,,,,,,37
451237,,,,49,0,0,49,40,82,,,,,,,12
451316,,,,9,0,0,9,7,78,,,,,,,14
451495,,,,25,0,0,25,18,72,,,,,,,26
451501,,,,144,0,0,144,100,69,,,,,,,27
451565,,,,22,0,0,22,18,82,,,,,,,13
451626,,,,5,0,0,5,1,20,,,,,,,4
451714,,,,33,0,0,33,31,94,,,,,,,16
451918,,,,16,0,0,16,13,81,,,,,,,12
452009,,,,7,0,0,7,6,86,,,,,,,14
452081,,,,235,0,0,235,128,54,,,,,,,45
452106,,,,21,0,0,21,12,57,,,,,,,9
452124,,,,43,0,0,43,20,47,,,,,,,21
452887,,,,12,0,0,12,10,83,,,,,,,16
453756,,,,25,0,0,25,16,64,,,,,,,7
454537,,,,28,0,0,28,27,96,,,,,,,12
454546,,,,146,0,0,146,120,82,,,,,,,13
454652,,,,15,0,0,15,11,73,,,,,,,17
454935,,,,19,0,0,19,18,95,,,,,,,8
454944,,,,23,0,0,23,21,91,,,,,,,18
455080,,,,2,0,0,2,1,50,,,,,,,16
455220,,,,34,0,0,34,1,3,,,,,,,12
455460,,,,42,0,0,42,32,76,,,,,,,31
455488,,,,63,0,0,63,31,49,,,,,,,28
455734,,,,98,0,0,98,83,85,,,,,,,17
455868,,,,19,0,0,19,13,68,,,,,,,22
455877,,,,19,0,0,19,16,84,,,,,,,17
455929,,,,12,0,0,12,11,92,,,,,,,12
455965,,,,18,0,0,18,15,83,,,,,,,19
456001,,,,69,0,0,69,63,91,,,,,,,14
456214,,,,100,0,0,100,83,83,,,,,,,28
456287,,,,42,0,0,42,38,90,,,,,,,8
456506,,,,35,0,0,35,19,54,,,,,,,31
456515,,,,14,0,0,14,10,71,,,,,,,23
456551,,,,41,0,0,41,29,71,,,,,,,13
456852,,,,83,0,0,83,67,81,,,,,,,27
457077,,,,371,0,0,371,304,82,,,,,,,26
457101,,,,49,0,0,49,32,65,,,,,,,14
457110,,,,19,0,0,19,10,53,,,,,,,19
457323,,,,64,0,0,64,55,86,,,,,,,23
457387,,,,98,0,0,98,81,83,,,,,,,12
457411,,,,34,0,0,34,25,74,,,,,,,17
457448,,,,16,0,0,16,12,75,,,,,,,30
457475,,,,25,0,0,25,22,88,,,,,,,11
457493,,,,9,0,0,9,6,67,,,,,,,18
457536,,,,80,0,0,80,63,79,,,,,,,28
457572,,,,28,0,0,28,22,79,,,,,,,14
457749,,,,29,0,0,29,28,97,,,,,,,18
457785,,,,22,0,0,22,20,91,,,,,,,9
457800,,,,194,0,0,194,34,18,,,,,,,12
457855,,,,17,0,0,17,16,94,,,,,,,11
457943,,,,14,0,0,14,12,86,,,,,,,4
458681,,,,27,0,0,27,16,59,,,,,,,24
458821,,,,43,0,0,43,18,42,,,,,,,22
459204,,,,14,0,0,14,12,86,,,,,,,23
459213,,,,6,0,0,6,3,50,,,,,,,16
459231,,,,5,0,0,5,4,80,,,,,,,26
459277,,,,93,0,0,93,81,87,,,,,,,16
459523,,,,14,0,0,14,13,93,,,,,,,18
459958,,,,70,0,0,70,42,60,,,,,,,21
460020,,,,71,0,0,71,41,58,,,,,,,23
460109,,,,41,0,0,41,22,54,,,,,,,23
460118,,,,31,0,0,31,20,65,,,,,,,17
460127,,,,38,0,0,38,23,61,,,,,,,11
460145,,,,23,0,0,23,13,57,,,,,,,11
460181,,,,116,0,0,116,69,59,,,,,,,29
460190,,,,57,0,0,57,41,72,,,,,,,28
460376,,,,8,0,0,8,5,63,,,,,,,3
460482,,,,49,0,0,49,24,49,,,,,,,13
460534,,,,258,0,0,258,202,78,,,,,,,16
460765,,,,41,0,0,41,34,83,,,,,,,11
460835,,,,87,0,0,87,69,79,,,,,,,11
460914,,,,45,0,0,45,39,87,,,,,,,16
460932,,,,73,0,0,73,69,95,,,,,,,16
460969,,,,66,0,0,66,58,88,,,,,,,35
461254,,,,36,0,0,36,33,92,,,,,,,12
461263,,,,8,0,0,8,6,75,,,,,,,13
461388,,,,15,0,0,15,10,67,,,,,,,5
461573,,,,61,0,0,61,47,77,,,,,,,12
461652,,,,14,0,0,14,9,64,,,,,,,16
461704,,,,82,0,0,82,65,79,,,,,,,11
461722,,,,54,0,0,54,49,91,,,,,,,8
461786,,,,26,0,0,26,24,92,,,,,,,4
461865,,,,22,0,0,22,15,68,,,,,,,30
462071,,,,31,0,0,31,29,94,,,,,,,14
467863,,,,14,0,0,14,12,86,,,,,,,24
468255,,,,2,0,0,2,1,50,,,,,,,6
468769,,,,40,0,0,40,29,73,,,,,,,30
468848,,,,144,0,0,144,111,77,,,,,,,16
468963,,,,552,0,0,552,457,83,,,,,,,14
469629,,,,47,0,0,47,29,62,,,,,,,11
469911,,,,75,0,0,75,47,63,,,,,,,12
470038,,,,273,0,0,273,220,81,,,,,,,24
475024,,,,77,0,0,77,54,70,,,,,,,38
475176,,,,116,0,0,116,98,84,,,,,,,23
475282,,,,7,0,0,7,6,86,,,,,,,11
475325,,,,140,0,0,140,112,80,,,,,,,8
475486,,,,26,0,0,26,24,92,,,,,,,16
475653,,,,10,0,0,10,4,40,,,,,,,7
476063,,,,111,0,0,111,82,74,,,,,,,30
476230,,,,15,0,0,15,11,73,,,,,,,8
476568,,,,17,0,0,17,3,18,,,,,,,5
476595,,,,44,0,0,44,35,80,,,,,,,12
476629,,,,24,0,0,24,21,88,,,,,,,17
476726,,,,171,0,0,171,136,80,,,,,,,30
476735,,,,11,0,0,11,9,82,,,,,,,7
476799,,,,19,0,0,19,16,84,,,,,,,21
476896,,,,44,0,0,44,34,77,,,,,,,7
478917,,,,36,0,0,36,34,94,,,,,,,11
479424,,,,40,0,0,40,30,75,,,,,,,19
480471,,,,160,0,0,160,119,74,,,,,,,18
480523,,,,42,0,0,42,29,69,,,,,,,27
480532,,,,11,0,0,11,4,36,,,,,,,37
480550,,,,17,0,0,17,10,59,,,,,,,33
480824,,,,191,0,0,191,121,63,,,,,,,32
480833,,,,149,0,0,149,110,74,,,,,,,28
480842,,,,20,0,0,20,12,60,,,,,,,6
480851,,,,8,0,0,8,6,75,,,,,,,6
480879,,,,7,0,0,7,6,86,,,,,,,9
480888,,,,63,0,0,63,54,86,,,,,,,9
481137,,,,40,0,0,40,29,73,,,,,,,5
481191,,,,104,0,0,104,93,89,,,,,,,17
481340,,,,33,0,0,33,29,88,,,,,,,7
481368,,,,7,0,0,7,6,86,,,,,,,8
481429,,,,54,0,0,54,44,81,,,,,,,28
481474,,,,5,0,0,5,4,80,,,,,,,12
481775,,,,43,0,0,43,31,72,,,,,,,40
481863,,,,15,0,0,15,11,73,,,,,,,17
481890,,,,28,0,0,28,20,71,,,,,,,17
481906,,,,17,0,0,17,11,65,,,,,,,12
482097,,,,71,0,0,71,51,72,,,,,,,18
482200,,,,21,0,0,21,11,52,,,,,,,18
482255,,,,26,0,0,26,21,81,,,,,,,18
482291,,,,267,0,0,267,181,68,,,,,,,21
483328,,,,5,0,0,5,3,60,,,,,,,9
483346,,,,15,0,0,15,13,87,,,,,,,17
483355,,,,12,0,0,12,9,75,,,,,,,13
483364,,,,9,0,0,9,5,56,,,,,,,14
483425,,,,11,0,0,11,8,73,,,,,,,9
483823,,,,341,0,0,341,199,58,,,,,,,13
483850,,,,4,0,0,4,3,75,,,,,,,4
483878,,,,68,0,0,68,49,72,,,,,,,22
483920,,,,106,0,0,106,22,21,,,,,,,19
484048,,,,21,0,0,21,2,10,,,,,,,8
484066,,,,87,0,0,87,78,90,,,,,,,11
484109,,,,5,0,0,5,4,80,,,,,,,18
484349,,,,15,0,0,15,9,60,,,,,,,17
484358,,,,31,0,0,31,18,58,,,,,,,17
484367,,,,95,0,0,95,76,80,,,,,,,35
484376,,,,110,0,0,110,78,71,,,,,,,29
484899,,,,72,0,0,72,70,97,,,,,,,14
484950,,,,26,0,0,26,22,85,,,,,,,9
484996,,,,94,0,0,94,71,76,,,,,,,24
485166,,,,13,0,0,13,11,85,,,,,,,17
485379,,,,126,0,0,126,39,31,,,,,,,24
485388,,,,134,0,0,134,34,25,,,,,,,22
485953,,,,77,0,0,77,58,75,,,,,,,1
486141,,,,11,0,0,11,10,91,,,,,,,6
486202,,,,11,0,0,11,10,91,,,,,,,6
486415,,,,20,0,0,20,17,85,,,,,,,40
486503,,,,26,0,0,26,20,77,,,,,,,14
486512,,,,157,0,0,157,127,81,,,,,,,35
486530,,,,27,0,0,27,20,74,,,,,,,7
486558,,,,48,0,0,48,42,88,,,,,,,12
486576,,,,83,0,0,83,62,75,,,,,,,39
486707,,,,41,0,0,41,20,49,,,,,,,22
486752,,,,12,0,0,12,10,83,,,,,,,27
486822,,,,161,0,0,161,133,83,,,,,,,35
486983,,,,6,0,0,6,4,67,,,,,,,11
487047,,,,46,0,0,46,28,61,,,,,,,9
487083,,,,11,0,0,11,8,73,,,,,,,6
487232,,,,36,0,0,36,26,72,,,,,,,7
487302,,,,49,0,0,49,22,45,,,,,,,29
487384,,,,88,0,0,88,62,70,,,,,,,21
487393,,,,116,0,0,116,71,61,,,,,,,21
487409,,,,92,0,0,92,63,68,,,,,,,21
487418,,,,134,0,0,134,73,54,,,,,,,21
487445,,,,64,0,0,64,47,73,,,,,,,21
487454,,,,65,0,0,65,46,71,,,,,,,21
487472,,,,113,0,0,113,60,53,,,,,,,21
487490,,,,250,0,0,250,130,52,,,,,,,9
487588,,,,129,0,0,129,94,73,,,,,,,23
488022,,,,2,0,0,2,1,50,,,,,,,16
488138,,,,37,0,0,37,12,32,,,,,,,12
488147,,,,25,0,0,25,18,72,,,,,,,8
488192,,,,35,0,0,35,31,89,,,,,,,13
488226,,,,12,0,0,12,10,83,,,,,,,6
488952,,,,28,0,0,28,23,82,,,,,,,19
488961,,,,25,0,0,25,19,76,,,,,,,26
488970,,,,10,0,0,10,8,80,,,,,,,12
489283,,,,196,0,0,196,150,77,,,,,,,27
489371,,,,32,0,0,32,25,78,,,,,,,13
489812,,,,12,0,0,12,9,75,,,,,,,7
489830,,,,21,0,0,21,11,52,,,,,,,22
490115,,,,16,0,0,16,12,75,,,,,,,11
490391,,,,65,0,0,65,62,95,,,,,,,16
490434,,,,19,0,0,19,10,53,,,,,,,4
490717,,,,40,0,0,40,33,83,,,,,,,12
490735,,,,60,0,0,60,45,75,,,,,,,34
490814,,,,44,0,0,44,32,73,,,,,,,24
490841,,,,118,0,0,118,60,51,,,,,,,27
491084,,,,40,0,0,40,26,65,,,,,,,12
491242,,,,14,0,0,14,6,43,,,,,,,16
491251,,,,22,0,0,22,18,82,,,,,,,17
491552,,,,30,0,0,30,28,93,,,,,,,17
491570,,,,32,0,0,32,8,25,,,,,,,12
491659,,,,20,0,0,20,17,85,,,,,,,13
491756,,,,74,0,0,74,21,28,,,,,,,12
491880,,,,32,0,0,32,31,97,,,,,,,13
491932,,,,17,0,0,17,13,76,,,,,,,14
491996,,,,28,0,0,28,26,93,,,,,,,9
492281,,,,5,0,0,5,4,80,,,,,,,11
492661,,,,43,0,0,43,35,81,,,,,,,17
492722,,,,90,0,0,90,67,74,,,,,,,30
493071,,,,147,0,0,147,96,65,,,,,,,31
493150,,,,25,0,0,25,23,92,,,,,,,11
493479,,,,12,0,0,12,10,83,,,,,,,3
493549,,,,37,0,0,37,34,92,,,,,,,16
493585,,,,25,0,0,25,24,96,,,,,,,14
493770,,,,18,0,0,18,17,94,,,,,,,6
494250,,,,45,0,0,45,24,53,,,,,,,24
494357,,,,182,0,0,182,129,71,,,,,,,24
494436,,,,23,0,0,23,12,52,,,,,,,17
494588,,,,98,0,0,98,65,66,,,,,,,35
494700,,,,9,0,0,9,8,89,,,,,,,9
494764,,,,30,0,0,30,26,87,,,,,,,12
494843,,,,108,0,0,108,66,61,,,,,,,22
495077,,,,9,0,0,9,4,44,,,,,,,12
495101,,,,22,0,0,22,21,95,,,,,,,11
495110,,,,9,0,0,9,8,89,,,,,,,7
495183,,,,48,0,0,48,47,98,,,,,,,6
495341,,,,8,0,0,8,6,75,,,,,,,18
495837,,,,42,0,0,42,9,21,,,,,,,13
495934,,,,24,0,0,24,20,83,,,,,,,42
495952,,,,19,0,0,19,13,68,,,,,,,14
495961,,,,18,0,0,18,16,89,,,,,,,27
495970,,,,89,0,0,89,61,69,,,,,,,50
495998,,,,13,0,0,13,7,54,,,,,,,49
496283,,,,4,0,0,4,1,25,,,,,,,22
496326,,,,7,0,0,7,5,71,,,,,,,27
496618,,,,106,0,0,106,82,77,,,,,,,23
496672,,,,4,0,0,4,3,75,,,,,,,7
496733,,,,34,0,0,34,32,94,,,,,,,18
496919,,,,189,0,0,189,118,62,,,,,,,26
496955,,,,135,0,0,135,65,48,,,,,,,28
497000,,,,45,0,0,45,43,96,,,,,,,11
497189,,,,17,0,0,17,16,94,,,,,,,17
497222,,,,4,0,0,4,3,75,,,,,,,16
497310,,,,33,0,0,33,29,88,,,,,,,12
497338,,,,80,0,0,80,56,70,,,,,,,28
497365,,,,7,0,0,7,6,86,,,,,,,7
497745,,,,46,0,0,46,33,72,,,,,,,21
497949,,,,139,0,0,139,75,54,,,,,,,18
497958,,,,116,0,0,116,72,62,,,,,,,16
498030,,,,107,0,0,107,84,79,,,,,,,31
498298,,,,24,0,0,24,23,96,,,,,,,14
498322,,,,28,0,0,28,26,93,,,,,,,8
498340,,,,41,0,0,41,14,34,,,,,,,16
498951,,,,21,0,0,21,20,95,,,,,,,11
499185,,,,66,0,0,66,45,68,,,,,,,11
499325,,,,14,0,0,14,13,93,,,,,,,13
499413,,,,68,0,0,68,41,60,,,,,,,8
105543,,,,101,0,0,101,78,77,,,,,,,25
106351,,,,3,0,0,3,2,67,,,,,,,25
113449,,,,43,0,0,43,40,93,,,,,,,25
117238,,,,18,0,0,18,15,83,,,,,,,25
160524,,,,108,0,0,108,57,53,,,,,,,25
163347,,,,113,0,0,113,54,48,,,,,,,25
176716,,,,11,0,0,11,8,73,,,,,,,25
199689,,,,18,0,0,18,13,72,,,,,,,25
219596,,,,46,0,0,46,30,65,,,,,,,25
226903,,,,231,0,0,231,141,61,,,,,,,25
241182,,,,81,0,0,81,51,63,,,,,,,25
242820,,,,501,0,0,501,459,92,,,,,,,25
246460,,,,32,0,0,32,22,69,,,,,,,25
260691,,,,64,0,0,64,52,81,,,,,,,25
371830,,,,17,0,0,17,12,71,,,,,,,25
400080,,,,807,0,0,807,615,76,,,,,,,25
404912,,,,133,0,0,133,106,80,,,,,,,25
405076,,,,143,0,0,143,107,75,,,,,,,25
407735,,,,28,0,0,28,25,89,,,,,,,25
408385,,,,148,0,0,148,99,67,,,,,,,25
420370,,,,103,0,0,103,84,82,,,,,,,25
421896,,,,97,0,0,97,87,90,,,,,,,25
422835,,,,272,0,0,272,193,71,,,,,,,25
423120,,,,105,0,0,105,103,98,,,,,,,25
430245,,,,127,0,0,127,80,63,,,,,,,25
434140,,,,73,0,0,73,54,74,,,,,,,25
440271,,,,69,0,0,69,33,48,,,,,,,25
441423,,,,191,0,0,191,152,80,,,,,,,25
442134,,,,70,0,0,70,55,79,,,,,,,25
444556,,,,107,0,0,107,80,75,,,,,,,25
445230,,,,103,0,0,103,69,67,,,,,,,25
449074,,,,101,0,0,101,89,88,,,,,,,25
451547,,,,9,0,0,9,8,89,,,,,,,25
456038,,,,88,0,0,88,72,82,,,,,,,25
459967,,,,168,0,0,168,123,73,,,,,,,25
459985,,,,119,0,0,119,83,70,,,,,,,25
460136,,,,136,0,0,136,107,79,,,,,,,25
460206,,,,95,0,0,95,63,66,,,,,,,25
461218,,,,81,0,0,81,71,88,,,,,,,25
461689,,,,69,0,0,69,50,72,,,,,,,25
462336,,,,11,0,0,11,10,91,,,,,,,25
470296,,,,13,0,0,13,12,92,,,,,,,25
476489,,,,27,0,0,27,14,52,,,,,,,25
476498,,,,63,0,0,63,61,97,,,,,,,25
476939,,,,182,0,0,182,144,79,,,,,,,25
482015,,,,189,0,0,189,132,70,,,,,,,25
482185,,,,50,0,0,50,33,66,,,,,,,25
483009,,,,202,0,0,202,143,71,,,,,,,25
483513,,,,9,0,0,9,6,67,,,,,,,25
484136,,,,18,0,0,18,11,61,,,,,,,25
485485,,,,58,0,0,58,51,88,,,,,,,25
485768,,,,70,0,0,70,25,36,,,,,,,25
485926,,,,70,0,0,70,54,77,,,,,,,25
486497,,,,5,0,0,5,4,80,,,,,,,25
486813,,,,59,0,0,59,45,76,,,,,,,25
487481,,,,284,0,0,284,207,73,,,,,,,25
490692,,,,5,0,0,5,4,80,,,,,,,25
491738,,,,20,0,0,20,17,85,,,,,,,25
491747,,,,18,0,0,18,13,72,,,,,,,25
492449,,,,80,0,0,80,73,91,,,,,,,25
492935,,,,123,0,0,123,108,88,,,,,,,25
493992,,,,83,0,0,83,34,41,,,,,,,25
497374,,,,82,0,0,82,55,67,,,,,,,25
498669,,,,10,0,0,10,8,80,,,,,,,25
126784,,,,18,0,0,18,15,83,,,,,,,10
142407,,,,9,0,0,9,6,67,,,,,,,10
149310,,,,24,0,0,24,16,67,,,,,,,10
153782,,,,12,0,0,12,11,92,,,,,,,10
156754,,,,5,0,0,5,2,40,,,,,,,10
164535,,,,9,0,0,9,7,78,,,,,,,10
176062,,,,8,0,0,8,7,88,,,,,,,10
199005,,,,14,0,0,14,13,93,,,,,,,10
219851,,,,37,0,0,37,28,76,,,,,,,10
227058,,,,15,0,0,15,9,60,,,,,,,10
232919,,,,157,0,0,157,108,69,,,,,,,10
237561,,,,22,0,0,22,21,95,,,,,,,10
241906,,,,88,0,0,88,66,75,,,,,,,10
248192,,,,21,0,0,21,5,24,,,,,,,10
248633,,,,11,0,0,11,7,64,,,,,,,10
367431,,,,22,0,0,22,18,82,,,,,,,10
367875,,,,669,0,0,669,12,2,,,,,,,10
371928,,,,17,0,0,17,14,82,,,,,,,10
374592,,,,45,0,0,45,10,22,,,,,,,10
375939,,,,8,0,0,8,1,13,,,,,,,10
377315,,,,24,0,0,24,18,75,,,,,,,10
382416,,,,13,0,0,13,12,92,,,,,,,10
385503,,,,38,0,0,38,21,55,,,,,,,10
404338,,,,2,0,0,2,1,50,,,,,,,10
407434,,,,37,0,0,37,34,92,,,,,,,10
417442,,,,10,0,0,10,8,80,,,,,,,10
419484,,,,5,0,0,5,1,20,,,,,,,10
421610,,,,25,0,0,25,18,72,,,,,,,10
431187,,,,118,0,0,118,98,83,,,,,,,10
437237,,,,21,0,0,21,13,62,,,,,,,10
439844,,,,34,0,0,34,32,94,,,,,,,10
440776,,,,8,0,0,8,5,63,,,,,,,10
443632,,,,13,0,0,13,9,69,,,,,,,10
443696,,,,7,0,0,7,4,57,,,,,,,10
444671,,,,71,0,0,71,56,79,,,,,,,10
444714,,,,20,0,0,20,14,70,,,,,,,10
444936,,,,23,0,0,23,20,87,,,,,,,10
448123,,,,198,0,0,198,128,65,,,,,,,10
448646,,,,64,0,0,64,43,67,,,,,,,10
449490,,,,49,0,0,49,30,61,,,,,,,10
451413,,,,4,0,0,4,3,75,,,,,,,10
455211,,,,50,0,0,50,44,88,,,,,,,10
457192,,,,30,0,0,30,25,83,,,,,,,10
457314,,,,18,0,0,18,15,83,,,,,,,10
457624,,,,16,0,0,16,3,19,,,,,,,10
457989,,,,24,0,0,24,16,67,,,,,,,10
458168,,,,26,0,0,26,25,96,,,,,,,10
461829,,,,24,0,0,24,21,88,,,,,,,10
461892,,,,8,0,0,8,5,63,,,,,,,10
461944,,,,30,0,0,30,17,57,,,,,,,10
468246,,,,47,0,0,47,40,85,,,,,,,10
476805,,,,7,0,0,7,5,71,,,,,,,10
476850,,,,18,0,0,18,16,89,,,,,,,10
480028,,,,24,0,0,24,8,33,,,,,,,10
481252,,,,37,0,0,37,34,92,,,,,,,10
483054,,,,15,0,0,15,10,67,,,,,,,10
483841,,,,25,0,0,25,23,92,,,,,,,10
484127,,,,26,0,0,26,25,96,,,,,,,10
485476,,,,15,0,0,15,12,80,,,,,,,10
487904,,,,15,0,0,15,13,87,,,,,,,10
488590,,,,8,0,0,8,7,88,,,,,,,10
491853,,,,20,0,0,20,15,75,,,,,,,10
491905,,,,48,0,0,48,25,52,,,,,,,10
491941,,,,23,0,0,23,14,61,,,,,,,10
493451,,,,18,0,0,18,13,72,,,,,,,10
493804,,,,94,0,0,94,5,5,,,,,,,10
493831,,,,6,0,0,6,3,50,,,,,,,10
494898,,,,4,0,0,4,3,75,,,,,,,10
496715,,,,45,0,0,45,20,44,,,,,,,10
498012,,,,22,0,0,22,9,41,,,,,,,10
498757,,,,32,0,0,32,17,53,,,,,,,10
106315,,,,7,0,0,7,5,71,,,,,,,20
107293,,,,21,0,0,21,17,81,,,,,,,20
119553,,,,278,0,0,278,219,79,,,,,,,20
121433,,,,13,0,0,13,11,85,,,,,,,20
121637,,,,18,0,0,18,6,33,,,,,,,20
124681,,,,266,0,0,266,202,76,,,,,,,20
128896,,,,109,0,0,109,9,8,,,,,,,20
138822,,,,84,0,0,84,59,70,,,,,,,20
158538,,,,8,0,0,8,7,88,,,,,,,20
159513,,,,30,0,0,30,25,83,,,,,,,20
160320,,,,194,0,0,194,161,83,,,,,,,20
173744,,,,109,0,0,109,91,83,,,,,,,20
175494,,,,17,0,0,17,14,82,,,,,,,20
188650,,,,75,0,0,75,51,68,,,,,,,20
193858,,,,83,0,0,83,57,69,,,,,,,20
194435,,,,12,0,0,12,10,83,,,,,,,20
202453,,,,33,0,0,33,29,88,,,,,,,20
204723,,,,155,0,0,155,129,83,,,,,,,20
209700,,,,39,0,0,39,38,97,,,,,,,20
221829,,,,123,0,0,123,79,64,,,,,,,20
223056,,,,11,0,0,11,8,73,,,,,,,20
228185,,,,16,0,0,16,6,38,,,,,,,20
235352,,,,17,0,0,17,13,76,,,,,,,20
245281,,,,4,0,0,4,3,75,,,,,,,20
248527,,,,15,0,0,15,10,67,,,,,,,20
369419,,,,521,0,0,521,209,40,,,,,,,20
369686,,,,29,0,0,29,27,93,,,,,,,20
391005,,,,10,0,0,10,7,70,,,,,,,20
409193,,,,46,0,0,46,7,15,,,,,,,20
414489,,,,33,0,0,33,25,76,,,,,,,20
419712,,,,69,0,0,69,58,84,,,,,,,20
431123,,,,84,0,0,84,76,90,,,,,,,20
434362,,,,18,0,0,18,14,78,,,,,,,20
434496,,,,69,0,0,69,60,87,,,,,,,20
436553,,,,20,0,0,20,16,80,,,,,,,20
439622,,,,107,0,0,107,75,70,,,,,,,20
444325,,,,4,0,0,4,1,25,,,,,,,20
444440,,,,10,0,0,10,8,80,,,,,,,20
446260,,,,115,0,0,115,100,87,,,,,,,20
447616,,,,193,0,0,193,150,78,,,,,,,20
447908,,,,7,0,0,7,6,86,,,,,,,20
448071,,,,15,0,0,15,11,73,,,,,,,20
449685,,,,178,0,0,178,134,75,,,,,,,20
450058,,,,58,0,0,58,24,41,,,,,,,20
451468,,,,74,0,0,74,73,99,,,,,,,20
451857,,,,21,0,0,21,12,57,,,,,,,20
453792,,,,37,0,0,37,29,78,,,,,,,20
454555,,,,230,0,0,230,214,93,,,,,,,20
455141,,,,29,0,0,29,27,93,,,,,,,20
455628,,,,71,0,0,71,43,61,,,,,,,20
456065,,,,13,0,0,13,9,69,,,,,,,20
456074,,,,28,0,0,28,24,86,,,,,,,20
457563,,,,38,0,0,38,35,92,,,,,,,20
457606,,,,88,0,0,88,68,77,,,,,,,20
457794,,,,113,0,0,113,108,96,,,,,,,20
460093,,,,19,0,0,19,18,95,,,,,,,20
461555,,,,38,0,0,38,37,97,,,,,,,20
461856,,,,45,0,0,45,36,80,,,,,,,20
467094,,,,29,0,0,29,26,90,,,,,,,20
468909,,,,171,0,0,171,125,73,,,,,,,20
480976,,,,10,0,0,10,9,90,,,,,,,20
481207,,,,32,0,0,32,31,97,,,,,,,20
482990,,,,77,0,0,77,50,65,,,,,,,20
483276,,,,24,0,0,24,13,54,,,,,,,20
483470,,,,14,0,0,14,10,71,,,,,,,20
483957,,,,6,0,0,6,5,83,,,,,,,20
485412,,,,25,0,0,25,23,92,,,,,,,20
485801,,,,46,0,0,46,43,93,,,,,,,20
486169,,,,30,0,0,30,18,60,,,,,,,20
486381,,,,36,0,0,36,23,64,,,,,,,20
486442,,,,72,0,0,72,1,1,,,,,,,20
487065,,,,12,0,0,12,5,42,,,,,,,20
488916,,,,28,0,0,28,19,68,,,,,,,20
490294,,,,38,0,0,38,26,68,,,,,,,20
490744,,,,17,0,0,17,14,82,,,,,,,20
491729,,,,4,0,0,4,1,25,,,,,,,20
492421,,,,17,0,0,17,12,71,,,,,,,20
495208,,,,18,0,0,18,11,61,,,,,,,20
496423,,,,14,0,0,14,13,93,,,,,,,20
497277,,,,181,0,0,181,115,64,,,,,,,20
103501,,,,186,0,0,186,132,71,,,,,,,15
123493,,,,55,0,0,55,49,89,,,,,,,15
125310,,,,8,0,0,8,7,88,,,,,,,15
132976,,,,215,0,0,215,154,72,,,,,,,15
139506,,,,10,0,0,10,7,70,,,,,,,15
146454,,,,18,0,0,18,15,83,,,,,,,15
154332,,,,35,0,0,35,33,94,,,,,,,15
155159,,,,23,0,0,23,19,83,,,,,,,15
160995,,,,4,0,0,4,2,50,,,,,,,15
162830,,,,18,0,0,18,15,83,,,,,,,15
165635,,,,54,0,0,54,38,70,,,,,,,15
172495,,,,63,0,0,63,39,62,,,,,,,15
175722,,,,3,0,0,3,2,67,,,,,,,15
177685,,,,20,0,0,20,18,90,,,,,,,15
188289,,,,20,0,0,20,14,70,,,,,,,15
195784,,,,41,0,0,41,21,51,,,,,,,15
204459,,,,9,0,0,9,8,89,,,,,,,15
204608,,,,134,0,0,134,126,94,,,,,,,15
215008,,,,15,0,0,15,14,93,,,,,,,15
224013,,,,8,0,0,8,5,63,,,,,,,15
247010,,,,6,0,0,6,5,83,,,,,,,15
248624,,,,13,0,0,13,12,92,,,,,,,15
250285,,,,46,0,0,46,36,78,,,,,,,15
365383,,,,19,0,0,19,9,47,,,,,,,15
365505,,,,17,0,0,17,14,82,,,,,,,15
365693,,,,15,0,0,15,14,93,,,,,,,15
373711,,,,17,0,0,17,15,88,,,,,,,15
376288,,,,65,0,0,65,40,62,,,,,,,15
377218,,,,18,0,0,18,14,78,,,,,,,15
383464,,,,58,0,0,58,31,53,,,,,,,15
387925,,,,33,0,0,33,13,39,,,,,,,15
405012,,,,53,0,0,53,48,91,,,,,,,15
407708,,,,90,0,0,90,76,84,,,,,,,15
415057,,,,17,0,0,17,16,94,,,,,,,15
416458,,,,26,0,0,26,20,77,,,,,,,15
418083,,,,8,0,0,8,4,50,,,,,,,15
418481,,,,15,0,0,15,8,53,,,,,,,15
427982,,,,32,0,0,32,20,63,,,,,,,15
