UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
236753,47163416,101629318,12841711,114471029,161634445,9879996,570000,10827913,11397913,7320000,24958990,32278990,43676903,22374865,97615940,85564,0,7761169,105462673,1450071,0,151391269,13590108,2709887,169141335,63352059,0,0,92770937,87675238,5095699,98322627,2044347,105462673,14349127,834287,3463614,12044488,11913861,130627,1926301,0,0,0,164816,32782633,0,36973728,0,11678856,0,6970637,0,390040,77642,56090903,88873536,3897400,0,0,1,3897401,92770937,41055881,23445042,0,0,0,0,6483805,3761767,11393944,6512701,10020786,5189836,11990688,5103965,1946923,0,0,0,0,1626169,316274,87675238,41172543,12418267,4524602,3804110,260898,25494818,1,-885244,-1174258,-6298667,6547575,1,-368429,16664011,15965628,3332420,6954971,588367,6368036,1075203,0,1924466,16911043,4920355,0,4920355,11990688,2023585,2023585,0,171188,171188,0,1852813,1852813,0,312836,312836,0,0,0,0,559933,559933,0,1,5550247,5694455,144208,8295,507177,-371264,0,5095699,92770937,5095699,105462673,0,7890000,87675238
236975,15559142,75066845,5002162,80069007,95628149,11786350,715841,4103484,4819325,11612014,0,11612014,16431339,10690919,69955167,25300,378860,9932914,80292241,1372427,0,95324261,7103932,3690895,107491515,27361348,0,0,57881033,45660523,12220510,27042890,41028841,80292241,8806050,1304215,1189931,5697183,5104203,592980,760073,0,0,0,900150,18657602,0,21685277,0,5088739,3881563,704803,0,25913,43334,31429629,50087231,6341434,1349624,0,102744,7793802,57881033,17393138,12852488,0,0,0,0,2290642,1893475,5334039,3380397,5611205,3613082,4582170,1228738,120262,0,0,0,0,9220591,231741,45660523,22091445,6938593,3620016,5077737,505398,7427334,1,-7963,1576768,3230630,3050910,1,189174,8978025,1955479,8735440,3042650,680731,3492285,0,452215,1860315,9528196,4875884,70142,4946026,4582170,2626010,2626010,0,1680478,1680478,0,279246,279246,0,155250,155250,0,134900,134900,0,70142,0,70142,1,9922641,10398736,476095,0,0,0,476095,3526469,51515036,3265445,37931688,14083783,0,55940649
244446,9996108,34885021,0,34885021,44881129,13229497,0,4994341,4994341,0,26700518,26700518,31694859,3836888,34684437,533222,0,-12638780,22578879,1205855,1030310,42674169,15609615,3802058,64322007,29436987,0,0,36567262,35489619,1077643,22598944,-1097708,22578879,3860422,74252,0,0,0,0,0,,2099503,,304783,6338960,0,15250444,0,12578071,458235,31992,771218,2214,107431,29199605,35538565,0,1020697,0,8000,1028697,36567262,10273081,7725243,0,0,0,0,913339,702960,3701294,2312430,11753526,3578964,4120295,0,0,,,,,4728084,0,35489619,14319597,1652214,10766185,922981,0,7828642,1,937214,24341914,1530775,11282657,1,245873,1945138,2306113,1718168,6013669,1045605,0,0,0,0,7059274,2938979,0,2938979,4120295,2430436,2430436,0,508543,508543,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,2235745,35538565,-20065,22578879,22578879,0,35489619
246813,4552793,51478811,3365277,54844088,59396881,16519775,1207421,665595,1873016,0,33390989,33390989,35264005,3311278,54793831,0,0,-17452458,37341373,2883821,4661802,70535810,17576138,481456,96139027,41438031,0,0,39628123,33099855,6528268,27864206,2948899,37341373,6914365,73287,0,0,0,0,0,,1040730,,0,8028382,0,13812029,0,12215423,2556427,676360,515602,0,0,29775841,37804223,0,1823899,0,1,1823900,39628123,18093002,10475361,0,0,0,0,2312286,1222695,3292889,1878823,4082088,1691186,5319590,0,0,,,,,0,0,33099855,15268065,8128780,1716939,3280346,0,4705725,1,-1706849,-30806762,1036301,1318994,1,-2544957,-2809346,2274977,1842998,5260176,1934968,0,0,0,0,7195144,1875554,0,1875554,5319590,1670054,1670054,0,205500,205500,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,2452975,37804223,825945,37341373,4552793,0,38882233
380377,5406062,29982202,-20482202,9500000,14906062,0,42704,1158420,1201124,549586,0,549586,1750710,0,29982202,0,0,-16826850,13155352,2053265,255367,293752659,3625182,1193261,300879734,9218858,0,0,22728933,32262215,-9533282,22779252,-90618,13155352,3273410,13919755,16331,81499,81499,0,685315,0,0,0,0,17976310,0,0,0,1798028,729164,81499,673032,62969,0,3344692,21321002,1322584,1183500,0,-1098153,1407931,22728933,6330151,4793641,2106330,1051950,0,0,1521068,759262,6334612,1250549,7822340,3223127,4937768,457689,224630,0,0,0,0,2752257,236416,32262215,11539575,1517175,1115371,871706,0,17218388,2,,,,,2,,,,,1798028,1679922,725161,0,760303,0,4963414,25646,0,25646,4937768,25646,25646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,-3273410,21321002,-3458478,13155352,0,0,26187141
417123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303799,0,0,0,0,0,,,0,,0,303799,0,4811945,0,468266,46315,19260,0,175594,0,5521380,5825179,,,,1,1,5825180,3053601,1694947,0,0,1502380,999522,0,0,0,0,379653,156502,0,,,,,,,0,0,4935634,2850971,1180610,379653,380586,0,143814,2,,,,,2,,,,,300063,0,0,0,0,0,300063,300063,0,300063,0,300063,300063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
481191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235193,0,0,0,0,0,,,0,,0,235193,0,0,0,603383,15772,780517,0,0,0,1399672,1634865,,,,229916,229916,1864781,754303,626695,0,0,0,0,611836,296649,0,0,0,0,33301,,,,,,,299067,0,1698507,923344,397056,22846,0,0,355261,1,193146,1606889,149575,542335,1,13407,47239,48177,77274,603383,0,15772,727046,86772,0,1432973,1399672,0,1399672,33301,570082,570082,0,0,0,0,15772,15772,0,727046,727046,0,0,0,0,86772,86772,0,-2,,,,,,,,,,,,,,
487320,167163559,227793152,304412580,532205732,699369291,32152027,17256575,58055118,75311693,400326143,79829609,480155752,555467445,37468279,159256564,8201639,596939,-29469548,138585594,38428955,28728695,336710594,97413147,29465039,530746430,246093740,0,0,260343160,268852148,-8508988,147123790,-29208,138585594,29447298,7427742,2928384,2951528,398008,2553520,5559767,,6062349,,1890134,56267202,0,125665337,0,36399297,0,1155485,370454,10537284,20516151,194644008,250911210,8662500,644070,0,125380,9431950,260343160,127150755,52431315,3702772,2094708,0,0,21178539,11781162,27351801,15044833,43300596,20643756,20340257,9438932,2174050,,,,,16388496,0,268852148,104169824,46759724,16767211,22109619,16016745,63029025,1,-603986,12906720,2960736,5361979,1,10803141,55756966,25042360,25692310,30329983,2977694,2551861,1157462,1674886,14811204,53503090,29232768,3930065,33162833,20340257,18799440,16571554,2227886,1845665,1626939,218726,1581721,1394274,187447,717430,632409,85021,0,0,0,10218577,9007592,1210985,1,602198,610939,8741,0,8741,0,0,-17907343,250911210,-8508989,147094582,-21267909,417582718,224483308
105136,702462367,626391541,136100326,762491867,1464954234,81163954,69488226,67546291,137034517,116016935,568310827,684327762,821362279,32749378,517893442,122385093,339678,51388318,692006531,74475007,0,1096902325,164660053,2574686,1338612071,856785207,57801674,0,1059752212,990569121,69183091,622823440,0,692006531,794186,0,0,0,0,0,213271,,0,,9570128,10577585,0,0,136666195,3646091,869389,2484920,0,13829024,0,157495619,168073204,0,0,0,0,0,168073204,3861734,412742,0,0,3694688,2274574,5361578,3612165,9228498,6116252,97601619,34629827,531032,987700,196275,,,,,46806355,0,168073204,47241835,75443062,5102795,9725547,2139414,28420551,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45206401,47758509,2552108,1122057,3048132,-1618081,0,69853139,1069398154,73720863,679381292,127255761,753815988,999545015
106999,6333919,14454620,2247291,16701911,23035830,765888,272613,400544,673157,777789,2656100,3433889,4107046,512910,13030323,309357,0,5842082,19181762,265493,2112365,22019148,5357369,862506,30616881,16581772,419511,0,17065247,15132883,1932364,17129589,119809,19181762,631157,1156862,801199,5176,0,5176,223369,,131892,,21628,2971283,0,5453718,1941958,4839283,1447980,166056,150886,65435,28648,14093964,17065247,0,0,0,0,0,17065247,4364954,2698651,0,0,0,0,1291153,654572,1838196,1048366,2531219,1189121,1328171,502871,121579,,,,,3276319,205909,15132883,5918198,1959412,2041141,1218786,16392,3978954,2,,,,,1,19000,422000,90000,47000,2574974,67044,439416,404076,0,497092,3982602,2418857,235574,2654431,1328171,1821335,1637710,183625,72065,64766,7299,247491,241652,5839,137866,128257,9609,33238,32735,503,342436,313737,28699,2,,,,,,,,1922197,14077572,1922197,17259565,309357,1050401,15116491
112817,380589601,687863607,27384104,715247711,1095837312,103574921,30411162,100013484,130424646,937879404,0,937879404,1068304050,86164431,132962140,112723154,487500,-201229042,44943752,84287529,0,837302299,92854521,12479241,1026923590,312526034,0,0,415055983,371966456,43089527,1854225,0,44943752,0,0,0,0,0,0,0,,0,,0,0,0,0,46008292,0,7974721,260741,0,7625906,113354,61983014,61983014,198545,0,0,0,198545,62181559,0,0,0,0,2003154,626120,1118269,172643,2239302,273002,28584837,8679613,0,149841,8724,,,,,2535260,0,36630663,9760102,-11669708,5211620,1923938,21352141,10052570,1,-12912534,205975007,37026456,68630026,1,-8346616,64327106,49137975,25478530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,488358,503111,14753,0,14767,-14,0,21830377,417990465,21830377,358320769,268448156,667577291,353641788
122782,98647009,160321364,22133822,182455186,281102195,24442313,10607447,19793925,30401372,10607447,248359318,258966765,289368137,10244212,9555801,58969446,0,-62593088,5932159,37891507,0,212041534,9112724,13667870,272713635,94258182,0,0,86220399,81715619,4504780,1452752,-25373,5932159,3305104,0,0,0,0,0,1911165,,0,,0,5216269,0,2635755,44536338,5552798,5916615,4846378,0,1767904,14568827,79824615,85040884,1179515,0,0,0,1179515,86220399,20706516,14940998,0,0,0,0,3518655,2619712,10659192,7398884,11865101,7126298,0,2614230,1711314,,,,,32351925,11376978,81715619,45174184,12053564,5043334,8488925,7074736,3880876,1,5705681,47119613,4672945,15083294,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,15316471,391982336,20753256,27343334,454697587,0,376665865
130882,12801533,24455578,0,24455578,37257111,0,0,1388620,1388620,0,0,0,1388620,0,24455578,0,0,11412913,35868491,0,0,20840924,7608891,18247052,46696867,3994236,0,0,72595436,37617714,34977722,29233332,-28342563,35868491,1711643,25133558,0,0,0,0,0,,0,,0,26845201,0,13599981,0,0,0,11350254,0,0,0,24950235,51795436,20800000,0,0,0,20800000,72595436,13535589,922874,0,0,1589946,23833,2723141,16211,320701,196304,19226335,6920099,0,0,0,,,,,222002,200213,37617714,8279534,3739285,51929,1092018,0,24454948,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33491433,29203200,-4288233,1680841,-5381410,-1160124,572460,-8421660,51795436,23721072,35868491,11412913,0,60217096
135276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858480,0,0,0,0,0,,,94588,,0,953068,0,5141954,0,2645013,1162244,202611,14000,27374,0,9193196,10146264,,,,0,0,10146264,4820737,3665670,0,0,0,0,262680,203113,1430392,1088833,1067106,816150,307886,,,,,,,1064284,0,8953085,5773766,1805015,404037,0,0,970267,2,,,,,2,,,,,1875357,47864,819208,0,0,0,2742429,2264888,169655,2434543,307886,1159939,1058474,101465,6213,5655,558,803471,774481,28990,38642,0,38642,0,0,0,426278,426278,0,-2,,,,,,,,,,,,,,
138187,139265227,232782582,64599747,297382329,436647556,50425478,723413,39101893,39825306,14021053,144279841,158300894,198126200,13564142,251495768,62383456,0,-38496532,275382692,32987689,3139252,347869340,34430379,469955,418896615,180632843,0,27976454,340950803,338598392,2352411,273030281,0,275382692,69971051,1502411,0,0,0,0,4347547,0,203973,0,649504,76674486,0,109815698,0,95782384,19226606,10453290,0,3956429,378484,239612891,316287377,1128000,23535426,0,0,24663426,340950803,127175690,89956436,0,0,0,0,33077093,18001850,41678740,24163007,58588881,24273816,52181011,8374095,1223913,0,0,0,0,17522882,0,338598392,157619022,53287480,33419908,12418008,595602,81258372,1,17066311,122942781,7022271,47937077,1,456571,4673691,4070578,2488401,81158673,2038856,12936197,4601940,6730568,1951255,109417489,54800188,2436290,57236478,52181011,42454242,40647163,1807079,1066529,1021132,45397,6766947,6478910,288037,2407283,2304816,102467,1020705,977258,43447,3520772,3370909,149863,1,91586993,83702462,-7884531,209709,-4832229,-3262011,0,-14546037,320405335,-2792520,384426853,182554180,14021053,347861281
144500,231564735,715810758,135901838,851712596,1083277331,4983095,5915000,69890618,75805618,299779216,119449386,419228602,495034220,80183271,474138462,2948410,0,35956063,513042935,51376464,0,1112426512,130018274,19351965,1313173215,526634029,0,0,529993649,531444783,-1451134,514494069,0,513042935,0,0,0,0,0,0,3213700,,0,,0,3213700,0,47405311,32288656,1689164,17928856,223465,1606850,4548586,0,105690888,108904588,0,0,0,0,0,108904588,0,0,0,0,3166648,1294990,4045307,1987840,3370097,1717126,67393953,19636820,0,4949912,2878317,,,,,20749187,0,103675104,27515093,26813220,3720675,2484064,14544449,28597603,2,,,,,1,4325740,92470188,7727415,3053553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-4376899,529993650,-1451134,513042935,38904473,314537383,531444784
199953,6662807,11347076,7764215,19111291,25774098,6088868,79553,871647,951200,16288037,0,16288037,17239237,5320150,17474424,2138475,187822,-10497142,9303579,904015,1173079,16565842,5912473,5600639,30156048,12304317,0,0,25618710,19951744,5666966,3616652,19961,9303579,829428,0,0,0,0,0,457656,,56929,,48898,1392911,0,11160640,2685090,4042615,830344,175330,70054,51909,177344,19193326,20586237,5006111,26362,0,0,5032473,25618710,8942057,5333642,0,0,0,0,1205848,719978,1830199,1002176,3793759,1905097,2335485,862099,87238,,,,,982297,0,19951744,9048131,1730936,2700261,617718,0,5854698,1,1352364,6609249,171261,4092503,1,-1193894,9226926,5148889,1996365,2363369,753319,377997,21750,139830,3191,3659456,1037605,286366,1323971,2335485,855055,670112,184943,272547,213597,58950,136757,107177,29580,7869,6167,1702,0,0,0,51743,40552,11191,1,980012,999673,19661,0,21961,-3300,1000,654453,25618710,5706077,3616652,-8358666,0,19931782
227146,41276687,70875592,0,70875592,112152279,7858202,4897315,14578179,19475494,47906080,0,47906080,67381574,11880142,54423518,495639,0,-14170392,40748765,2899969,12948149,74098065,20114476,315000,110375659,46771563,0,7271494,59552275,64181251,-4628976,42119665,3258076,40748765,14267885,0,0,0,0,0,6432989,0,765252,0,168546,21634672,0,15299872,5996083,13822397,1036637,107638,1268832,156542,229602,37917603,59552275,0,0,0,0,0,59552275,15255110,11126444,0,0,367358,251518,3162100,1594041,3073780,2090849,14525922,4315259,8333202,8717758,2413442,0,0,0,0,10746021,908985,64181251,22700538,10737179,4307996,5840942,511998,20082598,1,711241,9708690,1914327,3762122,1,1596480,24402274,9429173,4012878,9757894,455759,1714713,1261177,98489,0,13288032,3356581,1598249,4954830,8333202,3638515,2464862,1173653,169943,115126,54817,639381,433140,206241,470267,318576,151691,0,0,0,36724,24877,11847,1,4272901,4262370,-10531,1200,97563,-296259,186965,-3491334,59883683,-3491334,90641077,27167876,16535276,63375017
234669,73862660,215192500,80079947,295272447,369135107,15180188,2771191,15503314,18274505,103900,87522670,87626570,105901075,50035360,187809079,6080242,0,34489539,228378860,17776019,15499891,296886855,17665095,1575177,349403037,114859343,0,0,153726637,153402298,324339,228054523,-2,228378860,33217441,1782317,1757831,30400641,238283,30162358,11303458,0,9105,0,668781,79139574,0,60167865,0,5111132,6075123,846073,0,1211934,1,73412128,152551702,1174935,0,0,0,1174935,153726637,74525969,45102231,0,0,0,0,10337407,5057533,18997865,10005666,21276417,9039238,9052145,14285299,4614289,0,0,0,0,4927196,0,153402298,73818957,21146019,17447391,8079806,1671089,31239036,1,-84705,8013137,12090929,11324152,1,-1376288,30114485,26846526,3856036,5111131,654450,7091276,630809,1257431,90637,14835734,5158785,624804,5783589,9052145,814301,669739,144562,370857,325996,44861,3552368,3213095,339273,521514,484999,36515,428145,374585,53560,96404,90371,6033,1,13438887,14677097,1238210,254825,1300336,-316951,0,-3328756,151101467,3881810,246556193,51153540,41350000,155949391
434672,87263713,199805474,19521926,219327400,306591113,55500278,0,36299846,36299846,0,134274499,134274499,170574345,75609605,202177781,0,0,-86270340,115907441,4797824,38410185,329282023,28057495,14724102,415271629,212546467,0,16602238,253114700,241312151,11802549,104104892,0,115907441,48386181,0,0,0,0,0,508205,,0,,6616386,55510772,0,61614535,64222038,39030319,2333289,2315648,782741,2186655,9247311,181732536,237243308,15871392,0,0,0,15871392,253114700,111515306,69190817,0,0,0,0,14575612,9539540,24101821,13981042,48786744,28822430,18555580,1089451,0,,,,,22687637,6793098,241312151,128326927,24651896,16540805,16096320,0,55696203,1,373012,5627409,1172425,1479998,1,8708828,116012417,71534574,54020280,19815246,15310524,188314,0,625568,1861368,37801020,17571884,1673556,19245440,18555580,3698376,3698376,0,0,0,0,0,0,0,1673556,0,1673556,625568,625568,0,13247940,13247940,0,1,9379796,9679431,299635,299635,0,0,0,-3816293,258046865,11802549,137379482,-88910694,0,245991766
461306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82383,0,0,0,0,0,,,0,,0,82383,0,0,1533300,104864,3630,6065,0,5917,0,1653776,1736159,,,,0,0,1736159,639247,452704,0,0,0,0,289897,212295,353460,243694,250456,161371,110286,,,,,,,0,0,1643346,1070064,315165,4677,0,0,253440,2,,,,,2,,,,,96614,8250,3630,6065,19450,0,134009,19450,4273,23723,110286,0,0,0,0,0,0,19450,19450,0,4273,0,4273,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
104708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14654550,0,0,0,0,0,300773,0,0,0,109640,15064963,0,4888137,66607505,32205155,276292,97717,871519,5497,0,104951822,120016785,0,4698,0,0,4698,120021483,54555125,36647308,0,0,19949,16156,18390020,8759206,11435955,6306001,17436238,6339158,11333007,3111330,272397,0,0,0,0,1659044,0,117940668,58340226,12829309,15709773,4559554,0,26501806,2,,,,,2,,,,,15585559,698194,92041,0,4262097,0,20637891,9304884,0,9304884,11333007,7026969,7026969,0,314791,314791,0,41498,41498,0,0,0,0,0,0,0,1921626,1921626,0,2,,,,,,,,,,,,,,
105145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7090370,0,0,0,0,0,1523981,0,0,0,22410,8636761,0,2047514,40354454,17962713,3250627,56304,326814,1362,0,63999788,72636549,0,52256,0,0,52256,72688805,24717477,16199649,0,0,155827,25613,4675654,2419198,7149969,4146373,12802281,5041773,5461912,16796767,7008308,0,0,0,0,928918,0,72688805,34840914,8804534,5496804,5987881,83123,17475549,2,,,,,2,,,,,6921333,273085,45093,0,2619560,0,9859071,4397159,0,4397159,5461912,3086924,3086924,0,121796,121796,0,20112,20112,0,0,0,0,0,0,0,1168327,1168327,0,2,,,,,,,,,,,,,,
105154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22558395,0,0,0,0,0,662949,,0,,332828,23554172,0,5650221,81819507,32934004,182524,88202,1501489,765,0,122176712,145730884,0,0,0,0,0,145730884,60969121,42391573,0,0,434068,274239,15352436,9139146,13166149,7938508,32018993,10845217,16576822,4867005,1017925,,,,,2346290,0,145730884,71606608,15543558,13705807,6204868,0,38670043,2,,,,,2,,,,,14001909,477000,91762,0,11144445,0,25715116,9138294,0,9138294,16576822,4975811,4975811,0,169510,169510,0,32609,32609,0,0,0,0,0,0,0,3960364,3960364,0,2,,,,,,,,,,,,,,
105428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10182688,0,0,0,0,0,425294,,0,,54246,10662228,0,3529870,48852114,29617196,2717317,5138,770861,14766,0,85507262,96169490,0,32249,0,0,32249,96201739,40296234,25451572,0,0,190835,14692,12032069,6232428,9490772,5421240,15512252,6416056,12783951,3898846,570566,,,,,1360657,0,95565616,44106554,9494079,11775239,5297449,0,24892295,2,,,,,2,,,,,12963032,542875,68651,0,6681178,0,20255736,7471785,0,7471785,12783951,4781707,4781707,0,200252,200252,0,25323,25323,0,0,0,0,0,0,0,2464503,2464503,0,2,,,,,,,,,,,,,,
105668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27473660,0,0,0,0,0,1000180,0,0,0,22939,28496779,0,6460189,65989837,18302513,3023034,1346854,9450581,3387,0,104576395,133073174,0,106830,0,0,106830,133180004,17414729,10440965,0,0,13607737,7095519,21664374,12690488,6653123,4175895,20045116,10391595,4560982,8418803,2712664,0,0,0,0,1779009,0,94143873,47507126,11402011,6252409,2666653,0,26315674,2,,,,,2,,,,,6646212,145770,69565,0,2212068,0,9073615,4512633,0,4512633,4560982,3305399,3305399,0,72497,72497,0,34597,34597,0,0,0,0,0,0,0,1100140,1100140,0,2,,,,,,,,,,,,,,
105747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9393946,0,0,0,0,0,648382,,0,,120718,10163046,0,2433951,44873756,8377761,93156,340,790955,764,0,56570683,66733729,0,0,0,0,0,66733729,34123275,21526179,0,0,33307,23433,9216989,3868117,7905127,4484867,7850058,2976500,3273764,3471728,365123,,,,,859481,0,66733729,33244219,7236869,8934193,4503127,3624,12811697,2,,,,,2,,,,,4479239,260333,44719,0,1612792,0,6397083,3123319,0,3123319,3273764,2186949,2186949,0,127105,127105,0,21834,21834,0,0,0,0,0,0,0,787431,787431,0,2,,,,,,,,,,,,,,
