SchoolID,GraduateEnrollment,GraduatePercentWhite,GraduatePercentBlack,GraduatePercentHispanic,GraduatePercentAsian,GraduatePercentNative,GraduatePercentHawaiian,GraduatePercentMixed,GraduatePercent2Plus,GraduatePercentUnknown,GraduatePercentWomen
231837,352,49,7,3,2,2,0,0,3,36,80
231873,0,,,,,,,,,,
231882,0,,,,,,,,,,
231970,1303,57,12,3,17,17,0,1,4,5,59
232016,0,,,,,,,,,,
232025,267,28,0,1,1,1,0,0,0,69,70
232043,404,72,7,3,2,2,0,0,1,7,71
232052,0,,,,,,,,,,
232089,0,,,,,,,,,,
232186,11124,53,10,7,10,9,0,0,2,4,60
232195,0,,,,,,,,,,
232256,0,,,,,,,,,,
232265,649,12,80,2,3,3,0,1,0,0,71
232308,129,78,5,2,2,2,0,1,2,8,81
232414,0,,,,,,,,,,
232423,1828,77,6,4,3,3,0,0,3,5,70
232450,0,,,,,,,,,,
232557,33217,43,20,5,2,2,0,0,2,27,60
232566,587,76,15,4,0,0,0,0,2,4,87
232575,0,,,,,,,,,,
232609,995,57,11,5,3,3,0,0,2,20,67
232618,0,,,,,,,,,,
232672,575,76,7,3,3,3,1,0,1,9,83
232681,317,78,7,6,3,3,0,1,2,3,68
232706,1131,53,13,9,8,8,0,0,3,4,73
232724,0,,,,,,,,,,
232788,0,,,,,,,,,,
232797,52,27,25,17,8,8,0,0,8,15,62
232867,0,,,,,,,,,,
232885,14,57,7,0,7,7,0,0,29,0,93
232919,0,,,,,,,,,,
232937,544,7,76,2,3,3,0,0,3,5,67
232946,0,,,,,,,,,,
232982,4804,60,15,5,4,4,0,0,4,3,60
233019,0,,,,,,,,,,
233037,0,,,,,,,,,,
233082,0,,,,,,,,,,
233116,0,,,,,,,,,,
233277,1409,87,6,2,1,1,0,0,2,2,82
233286,0,,,,,,,,,,
233295,0,,,,,,,,,,
233301,26,77,4,12,4,4,0,0,4,0,65
233310,0,,,,,,,,,,
233329,0,,,,,,,,,,
233338,0,,,,,,,,,,
233356,0,,,,,,,,,,
233374,707,72,11,3,2,2,0,0,2,6,60
233408,0,,,,,,,,,,
233426,0,,,,,,,,,,
233480,0,,,,,,,,,,
233541,1783,50,6,3,5,5,0,0,1,29,75
233611,0,,,,,,,,,,
233639,0,,,,,,,,,,
233648,0,,,,,,,,,,
233666,0,,,,,,,,,,
233684,1396,24,51,7,6,5,0,0,4,3,64
233718,1,100,0,0,0,0,0,0,0,0,100
233754,0,,,,,,,,,,
233772,0,,,,,,,,,,
233842,146,75,17,1,1,1,0,0,0,3,64
233897,0,,,,,,,,,,
233903,0,,,,,,,,,,
233921,6872,50,5,4,6,6,0,1,4,2,43
233949,0,,,,,,,,,,
234030,7004,55,11,4,12,12,0,0,3,8,63
234076,7862,58,5,5,6,6,0,0,3,2,52
234085,0,,,,,,,,,,
234119,0,,,,,,,,,,
234137,65,0,100,0,0,0,0,0,0,0,52
234155,389,3,54,1,0,0,0,1,0,26,58
234164,359,2,91,0,0,0,0,0,0,4,50
234173,86,58,14,1,12,5,7,0,5,9,60
234207,394,75,4,5,5,5,0,1,4,5,48
234377,0,,,,,,,,,,
234669,0,,,,,,,,,,
234696,0,,,,,,,,,,
234711,0,,,,,,,,,,
234827,548,66,3,15,3,3,1,1,6,5,64
234845,0,,,,,,,,,,
234915,1339,50,11,6,6,5,1,1,2,7,62
234924,0,,,,,,,,,,
234933,0,,,,,,,,,,
234951,0,,,,,,,,,,
234979,0,,,,,,,,,,
235024,0,,,,,,,,,,
235088,0,,,,,,,,,,
235097,1225,72,3,9,3,3,0,1,4,6,72
235103,0,,,,,,,,,,
235149,0,,,,,,,,,,
235158,0,,,,,,,,,,
235167,309,66,6,11,3,2,0,6,7,1,68
235237,0,,,,,,,,,,
235307,0,,,,,,,,,,
235316,2259,68,3,6,3,3,0,1,4,9,65
235334,0,,,,,,,,,,
235343,0,,,,,,,,,,
235352,0,,,,,,,,,,
235422,203,52,2,29,8,8,0,2,2,4,69
235431,0,,,,,,,,,,
235501,0,,,,,,,,,,
235547,937,62,6,3,14,13,1,1,6,8,84
235583,0,,,,,,,,,,
235671,0,,,,,,,,,,
235699,0,,,,,,,,,,
235750,0,,,,,,,,,,
236018,0,,,,,,,,,,
236072,0,,,,,,,,,,
236133,346,55,4,7,11,10,1,1,5,1,65
236188,0,,,,,,,,,,
236212,0,,,,,,,,,,
236230,371,62,5,9,10,10,1,0,5,5,72
236258,0,,,,,,,,,,
236328,302,65,1,8,10,10,0,0,4,11,78
236382,0,,,,,,,,,,
236452,262,52,9,8,8,8,0,2,4,13,63
236504,0,,,,,,,,,,
236513,0,,,,,,,,,,
236577,812,63,5,5,10,10,0,1,3,8,71
236595,2606,44,5,10,10,10,0,0,5,17,64
236610,0,,,,,,,,,,
236638,0,,,,,,,,,,
236656,0,,,,,,,,,,
236692,0,,,,,,,,,,
236708,0,,,,,,,,,,
236744,0,,,,,,,,,,
236753,0,,,,,,,,,,
236887,0,,,,,,,,,,
236896,201,64,2,16,2,2,0,5,7,0,77
236939,5380,46,2,7,7,7,0,0,3,14,53
236948,15301,51,3,6,13,13,0,0,4,2,54
236975,0,,,,,,,,,,
237011,951,79,1,7,3,3,0,0,5,3,61
237039,0,,,,,,,,,,
237057,0,,,,,,,,,,
237066,406,82,3,7,1,1,0,1,3,1,69
237109,0,,,,,,,,,,
237118,75,88,1,3,8,7,1,0,0,0,68
237127,0,,,,,,,,,,
237136,2,50,0,0,0,0,0,0,0,0,0
237145,0,,,,,,,,,,
237172,0,,,,,,,,,,
237181,24,75,13,4,0,0,0,4,0,4,54
237215,0,,,,,,,,,,
237242,0,,,,,,,,,,
237303,0,,,,,,,,,,
237312,693,53,16,5,5,5,0,1,0,16,39
237321,0,,,,,,,,,,
237330,311,91,5,1,0,0,0,1,1,1,82
237358,0,,,,,,,,,,
237367,273,90,2,1,1,1,0,0,2,1,71
237385,0,,,,,,,,,,
237437,0,,,,,,,,,,
237473,0,,,,,,,,,,
237491,0,,,,,,,,,,
237525,3611,74,4,2,2,2,0,0,2,8,65
237543,0,,,,,,,,,,
237552,0,,,,,,,,,,
237561,0,,,,,,,,,,
237570,0,,,,,,,,,,
237598,0,,,,,,,,,,
237640,28,68,18,7,0,0,0,0,0,7,36
237686,0,,,,,,,,,,
237701,0,,,,,,,,,,
237729,0,,,,,,,,,,
237783,243,35,12,2,0,0,0,0,1,44,56
237792,268,79,7,3,3,2,0,0,2,3,70
237817,0,,,,,,,,,,
237844,0,,,,,,,,,,
237880,841,69,3,3,20,19,1,0,0,4,49
237899,121,55,5,1,0,0,0,0,0,21,60
237905,7,100,0,0,0,0,0,0,0,0,100
237932,301,77,4,1,1,1,0,0,1,10,63
237950,0,,,,,,,,,,
237969,114,87,4,0,0,0,0,0,0,8,76
237987,0,,,,,,,,,,
237996,0,,,,,,,,,,
238005,0,,,,,,,,,,
238014,0,,,,,,,,,,
238032,5709,75,3,3,3,3,0,0,2,0,55
238078,310,81,4,3,5,5,0,0,0,7,67
238096,0,,,,,,,,,,
238175,0,,,,,,,,,,
238193,632,65,18,10,3,3,0,0,3,0,92
238263,48,79,4,0,2,2,0,0,6,2,71
238324,49,88,2,4,2,0,2,0,0,4,90
238333,0,,,,,,,,,,
238397,0,,,,,,,,,,
238430,691,62,21,6,4,4,0,1,1,2,66
238458,451,84,1,6,4,4,0,0,3,2,69
238476,109,53,6,2,3,2,1,0,3,15,54
238573,6,83,0,17,0,0,0,0,0,0,83
238616,2881,60,7,0,2,2,0,1,1,13,71
238661,702,73,6,8,3,3,0,0,2,1,73
238722,0,,,,,,,,,,
238759,0,,,,,,,,,,
238810,0,,,,,,,,,,
238980,638,82,4,4,2,2,0,3,1,3,72
239008,0,,,,,,,,,,
239017,0,,,,,,,,,,
239071,255,82,3,3,5,5,0,0,1,4,44
239080,389,79,5,4,3,3,0,1,1,8,80
239105,3170,68,3,7,4,4,0,0,3,7,56
239169,1413,61,4,6,12,11,0,0,3,9,49
239220,0,,,,,,,,,,
239248,0,,,,,,,,,,
239309,0,,,,,,,,,,
239318,224,62,5,6,3,3,0,0,3,13,36
239372,0,,,,,,,,,,
239390,647,78,8,8,2,2,0,0,2,1,93
239424,65,92,2,2,0,0,0,2,0,3,20
239442,0,,,,,,,,,,
239460,0,,,,,,,,,,
239488,0,,,,,,,,,,
239512,0,,,,,,,,,,
239628,0,,,,,,,,,,
239637,120,58,1,3,3,3,0,0,0,0,17
239716,96,47,2,5,0,0,0,2,1,41,56
239743,98,88,2,1,3,2,1,0,2,4,68
239877,0,,,,,,,,,,
239910,0,,,,,,,,,,
240107,884,88,1,2,1,1,0,0,5,2,74
240116,0,,,,,,,,,,
240125,0,,,,,,,,,,
240170,0,,,,,,,,,,
240189,1337,83,4,5,3,3,0,0,2,0,57
240198,0,,,,,,,,,,
240213,76,79,3,9,1,1,0,0,7,1,79
240268,716,86,2,3,4,4,0,0,2,1,57
240277,377,76,3,4,6,6,1,5,2,0,60
240329,870,87,1,2,4,4,0,0,2,0,63
240338,163,75,13,5,1,1,0,1,2,2,65
240365,1313,89,2,3,3,3,0,1,1,1,67
240374,235,65,7,6,6,6,0,0,3,0,49
240392,563,37,28,7,3,2,0,1,1,23,85
240417,1193,84,3,3,3,3,0,1,1,2,68
240426,307,88,4,3,1,1,0,1,1,0,68
240444,11758,58,3,5,5,5,0,0,2,3,51
240453,4675,66,5,6,4,4,0,1,2,2,60
240462,832,72,8,5,5,4,1,0,3,2,45
240471,409,79,4,3,3,3,0,0,2,0,70
240480,315,91,1,2,3,3,0,1,1,1,76
240505,0,,,,,,,,,,
240514,0,,,,,,,,,,
240596,0,,,,,,,,,,
240620,0,,,,,,,,,,
240657,0,,,,,,,,,,
240666,0,,,,,,,,,,
240693,0,,,,,,,,,,
240709,0,,,,,,,,,,
240718,0,,,,,,,,,,
240727,2452,66,1,3,2,2,0,0,3,11,53
240736,0,,,,,,,,,,
240745,0,,,,,,,,,,
240754,323,8,1,1,85,31,55,0,0,3,68
240790,0,,,,,,,,,,
240879,0,,,,,,,,,,
240985,0,,,,,,,,,,
241100,24,0,0,100,0,0,0,0,0,0,71
241128,21,0,0,100,0,0,0,0,0,0,86
241182,0,,,,,,,,,,
241191,87,0,1,99,0,0,0,0,0,0,61
241216,102,0,0,100,0,0,0,0,0,0,36
241225,219,0,0,100,0,0,0,0,0,0,65
241304,106,0,0,100,0,0,0,0,0,0,74
241331,1279,0,0,97,0,0,0,0,0,3,82
241377,256,0,0,100,0,0,0,0,0,0,77
241386,34,0,0,100,0,0,0,0,0,0,88
241395,412,0,0,97,0,0,0,0,0,3,76
241410,1845,0,0,98,0,0,0,0,0,1,70
241517,0,,,,,,,,,,
241614,111,0,1,98,0,0,0,1,0,0,59
241720,0,,,,,,,,,,
241739,2265,0,0,100,0,0,0,0,0,0,67
241766,25,0,0,84,0,0,0,0,0,0,36
241793,468,0,0,100,0,0,0,0,0,0,53
241836,36,0,0,100,0,0,0,0,0,0,67
241906,0,,,,,,,,,,
241951,0,,,,,,,,,,
242042,0,,,,,,,,,,
242112,0,,,,,,,,,,
242121,0,,,,,,,,,,
242130,0,,,,,,,,,,
242149,0,,,,,,,,,,
242413,0,,,,,,,,,,
242422,0,,,,,,,,,,
242556,0,,,,,,,,,,
242565,0,,,,,,,,,,
242583,0,,,,,,,,,,
242617,663,0,0,99,0,0,0,0,0,0,65
242626,236,0,0,100,0,0,0,0,0,0,65
242635,360,1,1,97,1,1,0,0,0,0,70
242644,119,0,1,99,0,0,0,0,0,0,71
242653,2285,0,0,99,0,0,0,0,0,0,68
242662,406,1,0,97,0,0,0,0,0,0,70
242680,130,0,0,100,0,0,0,0,0,0,64
242699,121,1,0,98,0,0,0,2,0,0,50
242705,105,1,2,97,0,0,0,0,0,0,68
242723,763,0,1,99,0,0,0,0,0,0,60
242750,0,,,,,,,,,,
242820,0,,,,,,,,,,
242945,0,,,,,,,,,,
242954,0,,,,,,,,,,
242972,1048,0,0,100,0,0,0,0,0,0,75
243081,1051,2,0,96,1,1,0,0,0,0,65
243106,0,,,,,,,,,,
243115,0,,,,,,,,,,
243133,0,,,,,,,,,,
243142,0,,,,,,,,,,
243151,0,,,,,,,,,,
243179,0,,,,,,,,,,
243188,0,,,,,,,,,,
243197,903,0,0,72,0,0,0,0,0,8,47
243203,1907,0,0,99,0,0,0,0,0,0,64
243212,0,,,,,,,,,,
243221,3275,0,0,60,0,0,0,0,0,40,62
243346,1536,0,0,100,0,0,0,0,0,0,73
243443,230,0,0,100,0,0,0,0,0,0,69
243498,166,0,0,100,0,0,0,0,0,0,35
243568,362,1,0,90,0,0,0,0,0,9,53
243577,717,0,0,100,0,0,0,0,0,0,38
243586,113,0,0,96,0,0,0,0,0,4,75
243601,2965,0,0,100,0,0,0,0,0,0,67
243638,0,,,,,,,,,,
243647,0,,,,,,,,,,
243665,247,14,53,3,1,0,0,0,1,11,80
243744,10294,34,2,7,15,15,0,0,6,1,41
243780,10739,44,3,4,5,5,0,0,2,2,45
243799,0,,,,,,,,,,
243823,977,63,9,17,5,5,0,1,3,2,43
243832,134,0,0,100,0,0,0,0,0,0,55
243841,0,,,,,,,,,,
244233,0,,,,,,,,,,
244279,0,,,,,,,,,,
244437,0,,,,,,,,,,
244446,0,,,,,,,,,,
244561,0,,,,,,,,,,
244613,0,,,,,,,,,,
245069,0,,,,,,,,,,
245281,0,,,,,,,,,,
245421,0,,,,,,,,,,
245430,0,,,,,,,,,,
245625,0,,,,,,,,,,
245652,51,75,4,10,4,4,0,0,0,0,37
245777,25,100,0,0,0,0,0,0,0,0,0
245838,646,49,8,15,4,3,0,0,5,17,74
245847,257,50,3,26,2,2,0,1,3,10,74
245865,845,68,3,5,2,2,0,1,2,15,80
245883,523,71,4,7,4,4,0,1,4,6,82
245892,79,58,28,0,6,4,3,0,1,6,73
245953,476,32,14,42,0,0,0,2,4,4,70
245962,0,,,,,,,,,,
245980,0,,,,,,,,,,
245999,0,,,,,,,,,,
246017,0,,,,,,,,,,
246035,0,,,,,,,,,,
246071,0,,,,,,,,,,
246345,132,17,70,6,1,1,0,0,0,0,59
246354,0,,,,,,,,,,
246406,0,,,,,,,,,,
246415,0,,,,,,,,,,
246460,0,,,,,,,,,,
246789,104,16,25,2,18,18,0,0,2,0,36
246813,0,,,,,,,,,,
246895,0,,,,,,,,,,
246974,0,,,,,,,,,,
247010,0,,,,,,,,,,
247047,0,,,,,,,,,,
247065,0,,,,,,,,,,
247153,0,,,,,,,,,,
247162,4,0,50,0,0,0,0,0,25,0,100
247409,0,,,,,,,,,,
247603,0,,,,,,,,,,
247649,30,10,0,0,0,0,0,0,0,90,83
247700,0,,,,,,,,,,
247773,7,100,0,0,0,0,0,0,0,0,0
247825,11,45,45,0,9,9,0,0,0,0,27
247834,0,,,,,,,,,,
247940,0,,,,,,,,,,
248192,0,,,,,,,,,,
248305,0,,,,,,,,,,
248527,0,,,,,,,,,,
248606,0,,,,,,,,,,
248624,0,,,,,,,,,,
248633,0,,,,,,,,,,
248660,0,,,,,,,,,,
248703,0,,,,,,,,,,
248846,0,,,,,,,,,,
248925,0,,,,,,,,,,
248934,243,46,32,8,10,8,2,2,0,0,44
249140,0,,,,,,,,,,
249238,0,,,,,,,,,,
249566,0,,,,,,,,,,
249609,0,,,,,,,,,,
250027,0,,,,,,,,,,
250285,0,,,,,,,,,,
250601,0,,,,,,,,,,
250744,0,,,,,,,,,,
250902,0,,,,,,,,,,
250993,0,,,,,,,,,,
251260,0,,,,,,,,,,
251312,308,24,67,4,4,4,0,0,0,1,77
260336,0,,,,,,,,,,
260363,0,,,,,,,,,,
260372,0,,,,,,,,,,
260664,0,,,,,,,,,,
260691,0,,,,,,,,,,
260789,0,,,,,,,,,,
260813,0,,,,,,,,,,
260901,7326,45,30,11,5,5,1,1,3,5,76
260910,29,72,7,3,0,0,0,0,0,17,93
260929,0,,,,,,,,,,
260965,0,,,,,,,,,,
260992,0,,,,,,,,,,
261436,0,,,,,,,,,,
261676,0,,,,,,,,,,
261685,0,,,,,,,,,,
261719,0,,,,,,,,,,
261773,0,,,,,,,,,,
261861,0,,,,,,,,,,
262022,161,39,11,12,26,25,1,0,4,7,50
262031,0,,,,,,,,,,
262086,4490,58,11,16,7,6,1,1,1,7,70
262129,29,52,0,17,7,7,0,0,0,10,34
262341,0,,,,,,,,,,
262369,0,,,,,,,,,,
262402,0,,,,,,,,,,
262466,0,,,,,,,,,,
362700,0,,,,,,,,,,
362782,0,,,,,,,,,,
363013,0,,,,,,,,,,
363077,0,,,,,,,,,,
363147,0,,,,,,,,,,
363165,0,,,,,,,,,,
363439,0,,,,,,,,,,
363633,0,,,,,,,,,,
363679,0,,,,,,,,,,
363712,0,,,,,,,,,,
363721,256,25,39,13,10,10,0,0,0,13,64
363882,0,,,,,,,,,,
363907,225,0,0,100,0,0,0,0,0,0,76
363916,11,0,0,100,0,0,0,0,0,0,64
363934,28,61,7,11,0,0,0,0,0,21,21
364016,0,,,,,,,,,,
364025,0,,,,,,,,,,
364122,0,,,,,,,,,,
364168,0,,,,,,,,,,
364548,0,,,,,,,,,,
364575,0,,,,,,,,,,
364627,0,,,,,,,,,,
364636,0,,,,,,,,,,
364751,0,,,,,,,,,,
364760,0,,,,,,,,,,
364946,0,,,,,,,,,,
364964,0,,,,,,,,,,
365091,0,,,,,,,,,,
365125,0,,,,,,,,,,
365198,0,,,,,,,,,,
365204,0,,,,,,,,,,
365213,0,,,,,,,,,,
365240,0,,,,,,,,,,
365374,0,,,,,,,,,,
365383,0,,,,,,,,,,
365480,0,,,,,,,,,,
365505,0,,,,,,,,,,
365693,0,,,,,,,,,,
365763,0,,,,,,,,,,
365824,0,,,,,,,,,,
365833,0,,,,,,,,,,
366003,97,8,7,7,0,0,0,0,1,2,65
366155,0,,,,,,,,,,
366191,0,,,,,,,,,,
366252,0,,,,,,,,,,
366261,0,,,,,,,,,,
366270,0,,,,,,,,,,
366289,0,,,,,,,,,,
366340,0,,,,,,,,,,
366368,125,63,2,8,8,8,0,3,1,2,62
366395,0,,,,,,,,,,
366401,0,,,,,,,,,,
366438,0,,,,,,,,,,
366465,0,,,,,,,,,,
366535,0,,,,,,,,,,
366553,0,,,,,,,,,,
366571,0,,,,,,,,,,
366605,37,49,0,16,0,0,0,0,8,27,70
366623,0,,,,,,,,,,
366632,0,,,,,,,,,,
366711,1049,36,3,27,8,8,0,0,5,16,71
366793,63,68,19,2,8,8,0,0,0,3,48
367024,122,57,2,2,2,2,0,0,1,35,92
367051,0,,,,,,,,,,
367088,0,,,,,,,,,,
367103,0,,,,,,,,,,
367112,0,,,,,,,,,,
367158,0,,,,,,,,,,
367334,0,,,,,,,,,,
367361,0,,,,,,,,,,
367431,0,,,,,,,,,,
367459,0,,,,,,,,,,
367875,0,,,,,,,,,,
367884,198,54,17,24,3,3,0,0,1,2,73
367954,3775,51,7,14,13,12,1,0,4,11,66
367972,0,,,,,,,,,,
367981,0,,,,,,,,,,
368036,0,,,,,,,,,,
368230,0,,,,,,,,,,
368364,0,,,,,,,,,,
368407,0,,,,,,,,,,
368443,0,,,,,,,,,,
368452,0,,,,,,,,,,
368540,0,,,,,,,,,,
368629,0,,,,,,,,,,
368647,0,,,,,,,,,,
368771,0,,,,,,,,,,
368780,0,,,,,,,,,,
368832,0,,,,,,,,,,
368911,0,,,,,,,,,,
369002,306,60,21,13,6,6,0,0,0,0,54
369109,0,,,,,,,,,,
369400,0,,,,,,,,,,
369419,0,,,,,,,,,,
369446,0,,,,,,,,,,
369455,0,,,,,,,,,,
369516,5,100,0,0,0,0,0,0,0,0,80
369659,245,76,1,4,8,8,0,0,9,0,76
369668,0,,,,,,,,,,
369686,0,,,,,,,,,,
369695,0,,,,,,,,,,
369783,0,,,,,,,,,,
369905,0,,,,,,,,,,
369950,0,,,,,,,,,,
371034,0,,,,,,,,,,
371052,0,,,,,,,,,,
371690,0,,,,,,,,,,
371830,0,,,,,,,,,,
371928,0,,,,,,,,,,
371964,0,,,,,,,,,,
372028,0,,,,,,,,,,
372073,0,,,,,,,,,,
372082,0,,,,,,,,,,
372240,0,,,,,,,,,,
372329,0,,,,,,,,,,
372356,0,,,,,,,,,,
372462,0,,,,,,,,,,
372718,0,,,,,,,,,,
372921,0,,,,,,,,,,
372958,0,,,,,,,,,,
373085,0,,,,,,,,,,
373216,0,,,,,,,,,,
373456,0,,,,,,,,,,
373526,0,,,,,,,,,,
373678,0,,,,,,,,,,
373696,0,,,,,,,,,,
373711,0,,,,,,,,,,
373784,0,,,,,,,,,,
374024,297,83,9,3,3,3,0,2,0,0,84
374316,0,,,,,,,,,,
374343,0,,,,,,,,,,
374574,0,,,,,,,,,,
374592,0,,,,,,,,,,
374927,0,,,,,,,,,,
374972,0,,,,,,,,,,
374990,0,,,,,,,,,,
375106,0,,,,,,,,,,
375230,0,,,,,,,,,,
375373,0,,,,,,,,,,
375407,0,,,,,,,,,,
375416,0,,,,,,,,,,
375540,0,,,,,,,,,,
375568,0,,,,,,,,,,
375656,0,,,,,,,,,,
375683,0,,,,,,,,,,
375726,0,,,,,,,,,,
375939,0,,,,,,,,,,
375966,0,,,,,,,,,,
375984,0,,,,,,,,,,
376224,0,,,,,,,,,,
376242,0,,,,,,,,,,
376288,0,,,,,,,,,,
376321,0,,,,,,,,,,
376330,0,,,,,,,,,,
376385,0,,,,,,,,,,
376446,0,,,,,,,,,,
376631,0,,,,,,,,,,
376677,0,,,,,,,,,,
376695,0,,,,,,,,,,
377111,0,,,,,,,,,,
377193,0,,,,,,,,,,
377218,0,,,,,,,,,,
377272,0,,,,,,,,,,
377281,0,,,,,,,,,,
377315,0,,,,,,,,,,
377342,0,,,,,,,,,,
377449,0,,,,,,,,,,
377458,0,,,,,,,,,,
377485,0,,,,,,,,,,
377546,0,,,,,,,,,,
377555,569,46,4,5,23,22,1,0,4,4,52
377564,800,51,7,11,11,11,0,1,4,4,66
377643,0,,,,,,,,,,
377652,0,,,,,,,,,,
377661,0,,,,,,,,,,
377670,0,,,,,,,,,,
377722,0,,,,,,,,,,
377759,0,,,,,,,,,,
378105,0,,,,,,,,,,
378576,842,57,3,10,17,12,5,0,5,8,77
378886,0,,,,,,,,,,
378956,0,,,,,,,,,,
379621,0,,,,,,,,,,
379746,0,,,,,,,,,,
379782,0,,,,,,,,,,
380067,0,,,,,,,,,,
380359,0,,,,,,,,,,
380368,0,,,,,,,,,,
380377,0,,,,,,,,,,
380438,0,,,,,,,,,,
380456,0,,,,,,,,,,
380465,129,52,2,2,2,1,1,0,2,41,69
380474,0,,,,,,,,,,
381255,0,,,,,,,,,,
381282,0,,,,,,,,,,
381325,0,,,,,,,,,,
381352,93,62,6,14,9,9,0,2,0,6,82
381361,0,,,,,,,,,,
381370,0,,,,,,,,,,
381404,0,,,,,,,,,,
381459,250,73,7,6,5,5,0,1,6,1,34
381486,0,,,,,,,,,,
381699,0,,,,,,,,,,
381732,0,,,,,,,,,,
381866,0,,,,,,,,,,
382063,2,0,0,50,0,0,0,0,0,50,50
382258,0,,,,,,,,,,
382267,0,,,,,,,,,,
382416,0,,,,,,,,,,
382461,0,,,,,,,,,,
382780,0,,,,,,,,,,
382902,0,,,,,,,,,,
382911,0,,,,,,,,,,
382957,0,,,,,,,,,,
383020,36,67,14,6,6,3,3,6,3,0,86
383084,0,,,,,,,,,,
383163,0,,,,,,,,,,
383190,0,,,,,,,,,,
383279,0,,,,,,,,,,
383297,0,,,,,,,,,,
383312,0,,,,,,,,,,
383330,0,,,,,,,,,,
383367,0,,,,,,,,,,
383464,0,,,,,,,,,,
383525,0,,,,,,,,,,
383765,0,,,,,,,,,,
383792,0,,,,,,,,,,
383950,0,,,,,,,,,,
383996,0,,,,,,,,,,
384236,0,,,,,,,,,,
384245,0,,,,,,,,,,
384254,0,,,,,,,,,,
384306,90,59,2,2,18,17,1,0,11,7,76
384333,0,,,,,,,,,,
384342,0,,,,,,,,,,
384412,43,7,9,0,0,0,0,0,0,0,42
384421,0,,,,,,,,,,
385132,0,,,,,,,,,,
385503,0,,,,,,,,,,
385549,0,,,,,,,,,,
385619,341,45,24,17,2,2,0,1,2,7,55
386153,0,,,,,,,,,,
386472,11,18,36,9,9,0,9,0,0,27,36
387925,0,,,,,,,,,,
388043,0,,,,,,,,,,
388520,0,,,,,,,,,,
388663,0,,,,,,,,,,
389860,0,,,,,,,,,,
390905,0,,,,,,,,,,
391005,0,,,,,,,,,,
391546,0,,,,,,,,,,
391759,0,,,,,,,,,,
392257,0,,,,,,,,,,
392354,0,,,,,,,,,,
392415,0,,,,,,,,,,
392840,9,56,22,11,11,11,0,0,0,0,56
393524,0,,,,,,,,,,
393649,0,,,,,,,,,,
393861,0,,,,,,,,,,
395362,0,,,,,,,,,,
395690,0,,,,,,,,,,
397942,0,,,,,,,,,,
398130,0,,,,,,,,,,
399212,0,,,,,,,,,,
399869,0,,,,,,,,,,
399911,14,21,0,7,14,14,0,0,21,0,71
400080,0,,,,,,,,,,
400187,0,,,,,,,,,,
401223,211,0,0,0,47,47,0,0,0,0,63
401250,128,55,5,14,21,21,0,1,2,0,73
401481,0,,,,,,,,,,
401764,0,,,,,,,,,,
402563,0,,,,,,,,,,
402776,2,100,0,0,0,0,0,0,0,0,50
402800,0,,,,,,,,,,
403469,0,,,,,,,,,,
403478,0,,,,,,,,,,
403487,0,,,,,,,,,,
404037,0,,,,,,,,,,
404055,0,,,,,,,,,,
404222,218,17,2,64,17,16,1,0,0,0,61
404338,19,21,26,16,21,21,0,0,0,5,47
404426,0,,,,,,,,,,
404684,0,,,,,,,,,,
404718,0,,,,,,,,,,
404806,0,,,,,,,,,,
404912,0,,,,,,,,,,
404994,0,,,,,,,,,,
405012,0,,,,,,,,,,
405021,0,,,,,,,,,,
405058,0,,,,,,,,,,
405076,0,,,,,,,,,,
405854,0,,,,,,,,,,
405872,0,,,,,,,,,,
405997,7,0,14,29,0,0,0,0,0,57,57
406024,0,,,,,,,,,,
406033,0,,,,,,,,,,
406149,0,,,,,,,,,,
406325,0,,,,,,,,,,
406361,0,,,,,,,,,,
406413,0,,,,,,,,,,
406422,0,,,,,,,,,,
406486,0,,,,,,,,,,
406547,0,,,,,,,,,,
407009,398,48,6,19,5,4,0,2,5,1,71
407054,0,,,,,,,,,,
407090,0,,,,,,,,,,
407142,0,,,,,,,,,,
407151,0,,,,,,,,,,
407179,0,,,,,,,,,,
407355,0,,,,,,,,,,
407391,0,,,,,,,,,,
407407,0,,,,,,,,,,
407425,0,,,,,,,,,,
407434,0,,,,,,,,,,
407461,0,,,,,,,,,,
407470,0,,,,,,,,,,
407489,0,,,,,,,,,,
407513,0,,,,,,,,,,
407522,0,,,,,,,,,,
407568,0,,,,,,,,,,
407577,0,,,,,,,,,,
407595,0,,,,,,,,,,
407601,0,,,,,,,,,,
407610,0,,,,,,,,,,
407629,4223,62,6,8,22,22,0,0,3,0,49
407683,0,,,,,,,,,,
407708,0,,,,,,,,,,
407735,0,,,,,,,,,,
407832,0,,,,,,,,,,
408066,0,,,,,,,,,,
408163,0,,,,,,,,,,
408385,0,,,,,,,,,,
408729,0,,,,,,,,,,
408844,226,1,9,81,1,1,0,0,2,0,66
408862,0,,,,,,,,,,
409032,0,,,,,,,,,,
409120,0,,,,,,,,,,
409193,0,,,,,,,,,,
409254,342,53,26,15,3,3,0,1,1,1,95
409315,0,,,,,,,,,,
409537,0,,,,,,,,,,
409591,0,,,,,,,,,,
409616,462,66,8,12,3,3,0,0,4,6,53
409698,831,34,5,33,6,6,0,0,5,15,67
410496,0,,,,,,,,,,
410797,0,,,,,,,,,,
410964,0,,,,,,,,,,
411684,0,,,,,,,,,,
411754,0,,,,,,,,,,
412173,0,,,,,,,,,,
412535,0,,,,,,,,,,
