SchoolID,TotalEnrollment,GraduateEnrollment,GraduatePercentWhite,GraduatePercentBlack,GraduatePercentHispanic,GraduatePercentAsian,GraduatePercentIndian,GraduatePercentHawaiian,GraduatePercentMixed,GraduatePercentTwoPlus,GraduatePercentUnknown,GraduatePercentInternational,GraduatePercentWomen,GraduatePercentMen
438708,416,0,,,,,,,,,,,,
438735,160,0,,,,,,,,,,,,
438984,173,0,,,,,,,,,,,,
439118,296,0,,,,,,,,,,,,
439190,2013,0,,,,,,,,,,,,
439367,1408,0,,,,,,,,,,,,
439455,335,0,,,,,,,,,,,,
439473,177,0,,,,,,,,,,,,
439491,217,0,,,,,,,,,,,,
439570,430,0,,,,,,,,,,,,
439622,312,0,,,,,,,,,,,,
439668,342,0,,,,,,,,,,,,
439738,461,0,,,,,,,,,,,,
439747,168,0,,,,,,,,,,,,
439774,89,0,,,,,,,,,,,,
439792,327,0,,,,,,,,,,,,
439844,49,0,,,,,,,,,,,,
439862,55,0,,,,,,,,,,,,
439871,168,0,,,,,,,,,,,,
439899,86,0,,,,,,,,,,,,
439932,60,0,,,,,,,,,,,,
440059,779,0,,,,,,,,,,,,
440101,165,0,,,,,,,,,,,,
440262,448,0,,,,,,,,,,,,
440271,138,0,,,,,,,,,,,,
440402,1732,0,,,,,,,,,,,,
440730,342,0,,,,,,,,,,,,
440776,62,0,,,,,,,,,,,,
440855,195,0,,,,,,,,,,,,
440989,588,0,,,,,,,,,,,,
441025,124,0,,,,,,,,,,,,
441052,1643,0,,,,,,,,,,,,
441070,147,0,,,,,,,,,,,,
441168,28,0,,,,,,,,,,,,
441210,522,0,,,,,,,,,,,,
441229,2221,0,,,,,,,,,,,,
441256,93,0,,,,,,,,,,,,
441371,7436,0,,,,,,,,,,,,
441380,205,0,,,,,,,,,,,,
441414,157,0,,,,,,,,,,,,
441423,652,0,,,,,,,,,,,,
441487,71,0,,,,,,,,,,,,
441496,211,0,,,,,,,,,,,,
441502,259,0,,,,,,,,,,,,
441575,318,0,,,,,,,,,,,,
441609,141,0,,,,,,,,,,,,
441618,29,0,,,,,,,,,,,,
441645,118,0,,,,,,,,,,,,
441663,261,0,,,,,,,,,,,,
441672,59,0,,,,,,,,,,,,
441706,381,0,,,,,,,,,,,,
441742,285,0,,,,,,,,,,,,
441760,5302,0,,,,,,,,,,,,
441788,429,0,,,,,,,,,,,,
441830,39,0,,,,,,,,,,,,
441858,217,0,,,,,,,,,,,,
441876,206,0,,,,,,,,,,,,
441982,402,0,,,,,,,,,,,,
442073,608,0,,,,,,,,,,,,
442134,339,0,,,,,,,,,,,,
442240,347,0,,,,,,,,,,,,
442329,949,0,,,,,,,,,,,,
442383,175,0,,,,,,,,,,,,
442435,47,0,,,,,,,,,,,,
442444,1064,0,,,,,,,,,,,,
442523,64,0,,,,,,,,,,,,
442602,297,0,,,,,,,,,,,,
442611,1306,0,,,,,,,,,,,,
442657,290,0,,,,,,,,,,,,
442781,1176,0,,,,,,,,,,,,
442879,716,0,,,,,,,,,,,,
442888,63,0,,,,,,,,,,,,
442976,68,0,,,,,,,,,,,,
442985,298,0,,,,,,,,,,,,
443021,30,0,,,,,,,,,,,,
443100,75,0,,,,,,,,,,,,
443137,263,0,,,,,,,,,,,,
443146,26,0,,,,,,,,,,,,
443207,64,0,,,,,,,,,,,,
443216,163,0,,,,,,,,,,,,
443225,56,0,,,,,,,,,,,,
443234,195,0,,,,,,,,,,,,
443252,7800,0,,,,,,,,,,,,
443261,232,0,,,,,,,,,,,,
443289,129,0,,,,,,,,,,,,
443298,11,0,,,,,,,,,,,,
443322,180,0,,,,,,,,,,,,
443331,2687,0,,,,,,,,,,,,
443377,64,0,,,,,,,,,,,,
443492,1939,0,,,,,,,,,,,,
443571,507,0,,,,,,,,,,,,
443632,45,0,,,,,,,,,,,,
443641,170,0,,,,,,,,,,,,
443650,3667,0,,,,,,,,,,,,
443669,166,0,,,,,,,,,,,,
443696,48,0,,,,,,,,,,,,
443951,62,0,,,,,,,,,,,,
443979,114,0,,,,,,,,,,,,
444051,52,0,,,,,,,,,,,,
444088,492,0,,,,,,,,,,,,
444194,151,0,,,,,,,,,,,,
444219,10214,0,,,,,,,,,,,,
444228,30,0,,,,,,,,,,,,
444264,27,0,,,,,,,,,,,,
444282,87,0,,,,,,,,,,,,
444291,131,0,,,,,,,,,,,,
444307,76,0,,,,,,,,,,,,
444325,141,0,,,,,,,,,,,,
444334,44,0,,,,,,,,,,,,
444361,106,0,,,,,,,,,,,,
444370,31,0,,,,,,,,,,,,
444404,23,0,,,,,,,,,,,,
444413,183,0,,,,,,,,,,,,
444440,41,0,,,,,,,,,,,,
444468,39,0,,,,,,,,,,,,
444486,254,0,,,,,,,,,,,,
444510,106,0,,,,,,,,,,,,
444529,50,0,,,,,,,,,,,,
444556,372,0,,,,,,,,,,,,
444565,334,0,,,,,,,,,,,,
444583,394,0,,,,,,,,,,,,
444635,60,0,,,,,,,,,,,,
444662,69,0,,,,,,,,,,,,
444671,96,0,,,,,,,,,,,,
444714,168,0,,,,,,,,,,,,
444732,26,0,,,,,,,,,,,,
444811,113,0,,,,,,,,,,,,
444857,116,0,,,,,,,,,,,,
444866,249,0,,,,,,,,,,,,
444936,95,0,,,,,,,,,,,,
444945,259,0,,,,,,,,,,,,
444954,1459,0,,,,,,,,,,,,
445203,163,0,,,,,,,,,,,,
445212,133,0,,,,,,,,,,,,
445230,748,0,,,,,,,,,,,,
445249,279,0,,,,,,,,,,,,
445364,680,0,,,,,,,,,,,,
445498,7,0,,,,,,,,,,,,
445540,65,0,,,,,,,,,,,,
445647,194,0,,,,,,,,,,,,
445656,236,0,,,,,,,,,,,,
445692,530,0,,,,,,,,,,,,
445708,1128,0,,,,,,,,,,,,
445744,472,0,,,,,,,,,,,,
445762,189,0,,,,,,,,,,,,
445780,38,0,,,,,,,,,,,,
445799,1004,0,,,,,,,,,,,,
445841,132,0,,,,,,,,,,,,
445850,74,0,,,,,,,,,,,,
445911,798,0,,,,,,,,,,,,
445948,2222,0,,,,,,,,,,,,
445957,253,0,,,,,,,,,,,,
446084,63,0,,,,,,,,,,,,
446093,50,0,,,,,,,,,,,,
446109,298,0,,,,,,,,,,,,
446118,649,0,,,,,,,,,,,,
446127,226,0,,,,,,,,,,,,
446163,428,0,,,,,,,,,,,,
446206,68,0,,,,,,,,,,,,
446233,138,0,,,,,,,,,,,,
446242,200,0,,,,,,,,,,,,
446251,64,0,,,,,,,,,,,,
446260,1019,0,,,,,,,,,,,,
446288,64,0,,,,,,,,,,,,
446303,103,0,,,,,,,,,,,,
446349,14,0,,,,,,,,,,,,
446516,6,0,,,,,,,,,,,,
446525,1800,0,,,,,,,,,,,,
446552,1686,0,,,,,,,,,,,,
446598,27,0,,,,,,,,,,,,
446604,2729,0,,,,,,,,,,,,
446774,4309,0,,,,,,,,,,,,
447014,199,0,,,,,,,,,,,,
447023,2320,0,,,,,,,,,,,,
447148,239,0,,,,,,,,,,,,
447166,44,0,,,,,,,,,,,,
447175,98,0,,,,,,,,,,,,
447351,590,0,,,,,,,,,,,,
447421,205,0,,,,,,,,,,,,
447449,49,0,,,,,,,,,,,,
447467,98,0,,,,,,,,,,,,
447582,1262,0,,,,,,,,,,,,
447591,666,0,,,,,,,,,,,,
447607,1344,0,,,,,,,,,,,,
447616,1022,0,,,,,,,,,,,,
447689,11907,0,,,,,,,,,,,,
447704,134,0,,,,,,,,,,,,
447713,195,0,,,,,,,,,,,,
447722,45,0,,,,,,,,,,,,
447731,101,0,,,,,,,,,,,,
447759,299,0,,,,,,,,,,,,
447768,2014,0,,,,,,,,,,,,
447777,699,0,,,,,,,,,,,,
447795,17,0,,,,,,,,,,,,
447810,11,0,,,,,,,,,,,,
447847,314,0,,,,,,,,,,,,
447865,26,0,,,,,,,,,,,,
447883,179,0,,,,,,,,,,,,
447892,70,0,,,,,,,,,,,,
447908,67,0,,,,,,,,,,,,
447917,27,0,,,,,,,,,,,,
447935,337,0,,,,,,,,,,,,
447962,159,0,,,,,,,,,,,,
447980,87,0,,,,,,,,,,,,
447999,179,0,,,,,,,,,,,,
448026,173,0,,,,,,,,,,,,
448071,76,0,,,,,,,,,,,,
448123,175,0,,,,,,,,,,,,
448196,186,0,,,,,,,,,,,,
448220,125,0,,,,,,,,,,,,
448239,118,0,,,,,,,,,,,,
448248,3758,0,,,,,,,,,,,,
448257,74,0,,,,,,,,,,,,
448275,33,0,,,,,,,,,,,,
448372,226,0,,,,,,,,,,,,
448424,66,0,,,,,,,,,,,,
448433,1107,0,,,,,,,,,,,,
448594,4160,0,,,,,,,,,,,,
448600,98,0,,,,,,,,,,,,
448646,73,0,,,,,,,,,,,,
448673,1332,0,,,,,,,,,,,,
448770,275,0,,,,,,,,,,,,
448798,98,0,,,,,,,,,,,,
448859,94,0,,,,,,,,,,,,
448895,569,0,,,,,,,,,,,,
449074,400,0,,,,,,,,,,,,
449083,452,0,,,,,,,,,,,,
449092,493,0,,,,,,,,,,,,
449250,718,0,,,,,,,,,,,,
449311,148,0,,,,,,,,,,,,
449320,793,0,,,,,,,,,,,,
449357,101,0,,,,,,,,,,,,
449384,555,0,,,,,,,,,,,,
449393,88,0,,,,,,,,,,,,
449445,57,0,,,,,,,,,,,,
449454,52,0,,,,,,,,,,,,
449463,188,0,,,,,,,,,,,,
449472,73,0,,,,,,,,,,,,
449490,116,0,,,,,,,,,,,,
449506,202,0,,,,,,,,,,,,
449524,216,0,,,,,,,,,,,,
449533,56,0,,,,,,,,,,,,
449597,2,0,,,,,,,,,,,,
449603,178,0,,,,,,,,,,,,
449612,90,0,,,,,,,,,,,,
449658,125,0,,,,,,,,,,,,
449676,264,0,,,,,,,,,,,,
449685,157,0,,,,,,,,,,,,
449700,425,0,,,,,,,,,,,,
449728,178,0,,,,,,,,,,,,
449773,187,0,,,,,,,,,,,,
449782,26,0,,,,,,,,,,,,
449807,74,0,,,,,,,,,,,,
449816,649,0,,,,,,,,,,,,
449861,73,0,,,,,,,,,,,,
449904,202,0,,,,,,,,,,,,
449959,136,0,,,,,,,,,,,,
449968,250,0,,,,,,,,,,,,
449977,162,0,,,,,,,,,,,,
449986,280,0,,,,,,,,,,,,
449995,94,0,,,,,,,,,,,,
450058,761,0,,,,,,,,,,,,
450067,403,0,,,,,,,,,,,,
450128,479,0,,,,,,,,,,,,
450395,139,0,,,,,,,,,,,,
450401,367,0,,,,,,,,,,,,
450571,154,0,,,,,,,,,,,,
450599,70,0,,,,,,,,,,,,
450605,59,0,,,,,,,,,,,,
450614,135,0,,,,,,,,,,,,
450632,89,0,,,,,,,,,,,,
450641,327,0,,,,,,,,,,,,
450650,207,0,,,,,,,,,,,,
450696,429,0,,,,,,,,,,,,
450711,90,0,,,,,,,,,,,,
450720,588,0,,,,,,,,,,,,
450951,157,0,,,,,,,,,,,,
450960,381,0,,,,,,,,,,,,
450988,185,0,,,,,,,,,,,,
451042,39,0,,,,,,,,,,,,
451051,113,0,,,,,,,,,,,,
451097,24,0,,,,,,,,,,,,
451121,112,0,,,,,,,,,,,,
451149,1012,0,,,,,,,,,,,,
451158,764,0,,,,,,,,,,,,
451167,149,0,,,,,,,,,,,,
451194,19,0,,,,,,,,,,,,
451228,1034,0,,,,,,,,,,,,
451237,307,0,,,,,,,,,,,,
451255,28,0,,,,,,,,,,,,
451282,169,0,,,,,,,,,,,,
451291,14,0,,,,,,,,,,,,
451307,44,0,,,,,,,,,,,,
451316,69,0,,,,,,,,,,,,
451334,267,0,,,,,,,,,,,,
451343,105,0,,,,,,,,,,,,
451352,217,0,,,,,,,,,,,,
451370,52,0,,,,,,,,,,,,
451398,225,0,,,,,,,,,,,,
451404,515,0,,,,,,,,,,,,
451413,113,0,,,,,,,,,,,,
451468,482,0,,,,,,,,,,,,
451477,824,0,,,,,,,,,,,,
451495,308,0,,,,,,,,,,,,
451501,283,0,,,,,,,,,,,,
451529,68,0,,,,,,,,,,,,
451547,19,0,,,,,,,,,,,,
451556,1817,0,,,,,,,,,,,,
451565,192,0,,,,,,,,,,,,
451574,142,0,,,,,,,,,,,,
451583,1172,0,,,,,,,,,,,,
451626,28,0,,,,,,,,,,,,
451714,352,0,,,,,,,,,,,,
451750,952,0,,,,,,,,,,,,
451857,65,0,,,,,,,,,,,,
451866,342,0,,,,,,,,,,,,
451918,139,0,,,,,,,,,,,,
451927,408,0,,,,,,,,,,,,
452009,56,0,,,,,,,,,,,,
452072,39,0,,,,,,,,,,,,
452081,1273,0,,,,,,,,,,,,
452106,67,0,,,,,,,,,,,,
452124,392,0,,,,,,,,,,,,
452373,264,0,,,,,,,,,,,,
452771,10,0,,,,,,,,,,,,
452780,14,0,,,,,,,,,,,,
452887,65,0,,,,,,,,,,,,
452948,670,0,,,,,,,,,,,,
453297,26,0,,,,,,,,,,,,
453756,43,0,,,,,,,,,,,,
453792,121,0,,,,,,,,,,,,
454236,336,0,,,,,,,,,,,,
454245,745,0,,,,,,,,,,,,
454537,85,0,,,,,,,,,,,,
454546,234,0,,,,,,,,,,,,
454555,243,0,,,,,,,,,,,,
454607,337,0,,,,,,,,,,,,
454652,128,0,,,,,,,,,,,,
454698,316,0,,,,,,,,,,,,
454722,28,0,,,,,,,,,,,,
454759,41,0,,,,,,,,,,,,
454768,200,0,,,,,,,,,,,,
454777,202,0,,,,,,,,,,,,
454786,794,0,,,,,,,,,,,,
454795,256,0,,,,,,,,,,,,
454801,168,0,,,,,,,,,,,,
454810,8571,0,,,,,,,,,,,,
454865,1037,0,,,,,,,,,,,,
454874,68,0,,,,,,,,,,,,
454917,884,0,,,,,,,,,,,,
454926,301,0,,,,,,,,,,,,
454935,67,0,,,,,,,,,,,,
454944,246,0,,,,,,,,,,,,
454953,62,0,,,,,,,,,,,,
454962,60,0,,,,,,,,,,,,
454971,206,0,,,,,,,,,,,,
454980,148,0,,,,,,,,,,,,
454999,137,0,,,,,,,,,,,,
455008,173,0,,,,,,,,,,,,
455026,74,0,,,,,,,,,,,,
455062,39,0,,,,,,,,,,,,
455071,121,0,,,,,,,,,,,,
455080,263,0,,,,,,,,,,,,
455105,77,0,,,,,,,,,,,,
455114,10326,0,,,,,,,,,,,,
455141,171,0,,,,,,,,,,,,
455187,293,0,,,,,,,,,,,,
455196,4089,0,,,,,,,,,,,,
455202,397,0,,,,,,,,,,,,
455211,309,0,,,,,,,,,,,,
455220,110,0,,,,,,,,,,,,
455257,461,0,,,,,,,,,,,,
455275,242,0,,,,,,,,,,,,
455284,241,0,,,,,,,,,,,,
455327,41,0,,,,,,,,,,,,
455336,200,0,,,,,,,,,,,,
455354,256,0,,,,,,,,,,,,
455381,174,0,,,,,,,,,,,,
455460,154,0,,,,,,,,,,,,
455479,657,0,,,,,,,,,,,,
455488,305,0,,,,,,,,,,,,
455512,3664,0,,,,,,,,,,,,
455628,339,0,,,,,,,,,,,,
455707,51,0,,,,,,,,,,,,
455725,668,0,,,,,,,,,,,,
455734,114,0,,,,,,,,,,,,
455761,342,0,,,,,,,,,,,,
455770,147,0,,,,,,,,,,,,
455798,140,0,,,,,,,,,,,,
455831,261,0,,,,,,,,,,,,
455859,276,0,,,,,,,,,,,,
455868,366,0,,,,,,,,,,,,
455877,99,0,,,,,,,,,,,,
455886,193,0,,,,,,,,,,,,
455895,438,0,,,,,,,,,,,,
455901,167,0,,,,,,,,,,,,
455910,57,0,,,,,,,,,,,,
455929,57,0,,,,,,,,,,,,
455965,113,0,,,,,,,,,,,,
455974,276,0,,,,,,,,,,,,
455983,239,0,,,,,,,,,,,,
456001,97,0,,,,,,,,,,,,
456029,189,0,,,,,,,,,,,,
456038,373,0,,,,,,,,,,,,
456065,142,0,,,,,,,,,,,,
456074,166,0,,,,,,,,,,,,
456135,80,0,,,,,,,,,,,,
456153,96,0,,,,,,,,,,,,
456205,214,0,,,,,,,,,,,,
456214,443,0,,,,,,,,,,,,
456287,116,0,,,,,,,,,,,,
456454,371,0,,,,,,,,,,,,
456506,124,0,,,,,,,,,,,,
456515,46,0,,,,,,,,,,,,
456551,74,0,,,,,,,,,,,,
456579,277,0,,,,,,,,,,,,
456588,34,0,,,,,,,,,,,,
456597,259,0,,,,,,,,,,,,
456825,224,0,,,,,,,,,,,,
456852,437,0,,,,,,,,,,,,
456922,176,0,,,,,,,,,,,,
456931,392,0,,,,,,,,,,,,
456959,588,0,,,,,,,,,,,,
456968,1112,0,,,,,,,,,,,,
456977,262,0,,,,,,,,,,,,
457031,84,0,,,,,,,,,,,,
457077,514,0,,,,,,,,,,,,
457101,359,0,,,,,,,,,,,,
457110,500,0,,,,,,,,,,,,
457129,839,0,,,,,,,,,,,,
457192,51,0,,,,,,,,,,,,
457208,78,0,,,,,,,,,,,,
457253,102,0,,,,,,,,,,,,
457314,132,0,,,,,,,,,,,,
457323,275,0,,,,,,,,,,,,
457332,63,0,,,,,,,,,,,,
457341,184,0,,,,,,,,,,,,
457350,73,0,,,,,,,,,,,,
457378,170,0,,,,,,,,,,,,
457387,517,0,,,,,,,,,,,,
457396,96,0,,,,,,,,,,,,
457411,297,0,,,,,,,,,,,,
457420,222,0,,,,,,,,,,,,
457439,146,0,,,,,,,,,,,,
457448,62,0,,,,,,,,,,,,
457466,26,0,,,,,,,,,,,,
457475,120,0,,,,,,,,,,,,
457493,62,0,,,,,,,,,,,,
457527,195,0,,,,,,,,,,,,
457536,824,0,,,,,,,,,,,,
457545,79,0,,,,,,,,,,,,
457563,266,0,,,,,,,,,,,,
457572,127,0,,,,,,,,,,,,
457581,178,0,,,,,,,,,,,,
457606,84,0,,,,,,,,,,,,
457615,40,0,,,,,,,,,,,,
457624,39,0,,,,,,,,,,,,
457633,273,0,,,,,,,,,,,,
457642,45,0,,,,,,,,,,,,
457679,18,0,,,,,,,,,,,,
457749,147,0,,,,,,,,,,,,
457767,148,0,,,,,,,,,,,,
457776,113,0,,,,,,,,,,,,
457785,109,0,,,,,,,,,,,,
457794,155,0,,,,,,,,,,,,
457800,87,0,,,,,,,,,,,,
457819,637,0,,,,,,,,,,,,
457837,139,0,,,,,,,,,,,,
457855,75,0,,,,,,,,,,,,
457873,129,0,,,,,,,,,,,,
457916,108,0,,,,,,,,,,,,
457925,13,0,,,,,,,,,,,,
457943,50,0,,,,,,,,,,,,
457952,174,0,,,,,,,,,,,,
457989,45,0,,,,,,,,,,,,
458007,64,0,,,,,,,,,,,,
458034,41,0,,,,,,,,,,,,
458043,89,0,,,,,,,,,,,,
458061,59,0,,,,,,,,,,,,
458070,267,0,,,,,,,,,,,,
458098,127,0,,,,,,,,,,,,
458104,206,0,,,,,,,,,,,,
458113,87,0,,,,,,,,,,,,
458122,37,0,,,,,,,,,,,,
458131,157,0,,,,,,,,,,,,
458140,43,0,,,,,,,,,,,,
458168,76,0,,,,,,,,,,,,
458229,2647,0,,,,,,,,,,,,
458274,145,0,,,,,,,,,,,,
458405,169,0,,,,,,,,,,,,
458423,83,0,,,,,,,,,,,,
458441,270,0,,,,,,,,,,,,
458681,265,0,,,,,,,,,,,,
458803,216,0,,,,,,,,,,,,
458812,125,0,,,,,,,,,,,,
458821,44,0,,,,,,,,,,,,
458830,174,0,,,,,,,,,,,,
458858,209,0,,,,,,,,,,,,
458867,209,0,,,,,,,,,,,,
459019,81,0,,,,,,,,,,,,
459046,72,0,,,,,,,,,,,,
459055,58,0,,,,,,,,,,,,
459064,81,0,,,,,,,,,,,,
459116,102,0,,,,,,,,,,,,
459170,305,0,,,,,,,,,,,,
459198,262,0,,,,,,,,,,,,
459204,5191,0,,,,,,,,,,,,
459231,212,0,,,,,,,,,,,,
459277,316,0,,,,,,,,,,,,
459286,169,0,,,,,,,,,,,,
459295,85,0,,,,,,,,,,,,
459301,130,0,,,,,,,,,,,,
459329,561,0,,,,,,,,,,,,
459347,104,0,,,,,,,,,,,,
459374,144,0,,,,,,,,,,,,
459392,169,0,,,,,,,,,,,,
459408,64,0,,,,,,,,,,,,
459426,174,0,,,,,,,,,,,,
459499,26,0,,,,,,,,,,,,
459514,63,0,,,,,,,,,,,,
459523,65,0,,,,,,,,,,,,
459532,91,0,,,,,,,,,,,,
459541,11,0,,,,,,,,,,,,
459550,148,0,,,,,,,,,,,,
459578,111,0,,,,,,,,,,,,
459958,332,0,,,,,,,,,,,,
459967,637,0,,,,,,,,,,,,
459985,437,0,,,,,,,,,,,,
460011,178,0,,,,,,,,,,,,
460020,513,0,,,,,,,,,,,,
460093,39,0,,,,,,,,,,,,
460109,115,0,,,,,,,,,,,,
460118,69,0,,,,,,,,,,,,
460127,90,0,,,,,,,,,,,,
460136,1019,0,,,,,,,,,,,,
460145,48,0,,,,,,,,,,,,
460172,592,0,,,,,,,,,,,,
460181,183,0,,,,,,,,,,,,
460190,145,0,,,,,,,,,,,,
460206,122,0,,,,,,,,,,,,
460394,10023,0,,,,,,,,,,,,
460464,10787,0,,,,,,,,,,,,
460482,199,0,,,,,,,,,,,,
460534,407,0,,,,,,,,,,,,
460543,1661,0,,,,,,,,,,,,
460677,414,0,,,,,,,,,,,,
460701,192,0,,,,,,,,,,,,
460756,217,0,,,,,,,,,,,,
460765,46,0,,,,,,,,,,,,
460808,16,0,,,,,,,,,,,,
460817,187,0,,,,,,,,,,,,
460826,524,0,,,,,,,,,,,,
460835,164,0,,,,,,,,,,,,
460862,171,0,,,,,,,,,,,,
460871,567,0,,,,,,,,,,,,
460914,390,0,,,,,,,,,,,,
460932,83,0,,,,,,,,,,,,
460969,348,0,,,,,,,,,,,,
460978,320,0,,,,,,,,,,,,
460987,92,0,,,,,,,,,,,,
460996,117,0,,,,,,,,,,,,
461014,1004,0,,,,,,,,,,,,
461087,1340,0,,,,,,,,,,,,
461111,41,0,,,,,,,,,,,,
461175,125,0,,,,,,,,,,,,
461193,194,0,,,,,,,,,,,,
461218,866,0,,,,,,,,,,,,
461245,106,0,,,,,,,,,,,,
461254,65,0,,,,,,,,,,,,
461263,200,0,,,,,,,,,,,,
461272,62,0,,,,,,,,,,,,
461306,275,0,,,,,,,,,,,,
461315,222,0,,,,,,,,,,,,
461324,788,0,,,,,,,,,,,,
461333,12,0,,,,,,,,,,,,
461342,116,0,,,,,,,,,,,,
461379,28,0,,,,,,,,,,,,
461388,36,0,,,,,,,,,,,,
461412,87,0,,,,,,,,,,,,
461421,209,0,,,,,,,,,,,,
461430,545,0,,,,,,,,,,,,
461494,165,0,,,,,,,,,,,,
461500,45,0,,,,,,,,,,,,
461537,21,0,,,,,,,,,,,,
461555,157,0,,,,,,,,,,,,
461573,140,0,,,,,,,,,,,,
461582,121,0,,,,,,,,,,,,
461607,123,0,,,,,,,,,,,,
461625,27,0,,,,,,,,,,,,
461643,18,0,,,,,,,,,,,,
461652,93,0,,,,,,,,,,,,
461689,290,0,,,,,,,,,,,,
461704,133,0,,,,,,,,,,,,
461713,53,0,,,,,,,,,,,,
461722,65,0,,,,,,,,,,,,
461740,42,0,,,,,,,,,,,,
461759,389,0,,,,,,,,,,,,
461768,244,0,,,,,,,,,,,,
461786,34,0,,,,,,,,,,,,
461810,12,0,,,,,,,,,,,,
461829,95,0,,,,,,,,,,,,
461838,149,0,,,,,,,,,,,,
461847,59,0,,,,,,,,,,,,
461856,69,0,,,,,,,,,,,,
461865,46,0,,,,,,,,,,,,
461874,104,0,,,,,,,,,,,,
461892,166,0,,,,,,,,,,,,
461908,95,0,,,,,,,,,,,,
461917,224,0,,,,,,,,,,,,
461926,162,0,,,,,,,,,,,,
461944,68,0,,,,,,,,,,,,
461953,25,0,,,,,,,,,,,,
461962,274,0,,,,,,,,,,,,
461999,179,0,,,,,,,,,,,,
462008,219,0,,,,,,,,,,,,
462017,103,0,,,,,,,,,,,,
462035,408,0,,,,,,,,,,,,
462053,140,0,,,,,,,,,,,,
462062,140,0,,,,,,,,,,,,
462071,195,0,,,,,,,,,,,,
462336,59,0,,,,,,,,,,,,
462354,298,0,,,,,,,,,,,,
463056,1494,0,,,,,,,,,,,,
466921,328,0,,,,,,,,,,,,
466930,2416,0,,,,,,,,,,,,
467094,145,0,,,,,,,,,,,,
467863,300,0,,,,,,,,,,,,
467872,266,0,,,,,,,,,,,,
467906,133,0,,,,,,,,,,,,
468246,119,0,,,,,,,,,,,,
468255,28,0,,,,,,,,,,,,
468769,179,0,,,,,,,,,,,,
468848,777,0,,,,,,,,,,,,
468893,226,0,,,,,,,,,,,,
468909,1093,0,,,,,,,,,,,,
468963,527,0,,,,,,,,,,,,
469416,255,0,,,,,,,,,,,,
469610,11,0,,,,,,,,,,,,
469629,120,0,,,,,,,,,,,,
469911,82,0,,,,,,,,,,,,
470038,1447,0,,,,,,,,,,,,
470047,36,0,,,,,,,,,,,,
470296,17,0,,,,,,,,,,,,
470393,135,0,,,,,,,,,,,,
474915,382,0,,,,,,,,,,,,
474924,217,0,,,,,,,,,,,,
475015,179,0,,,,,,,,,,,,
475024,305,0,,,,,,,,,,,,
475060,206,0,,,,,,,,,,,,
475176,649,0,,,,,,,,,,,,
475200,170,0,,,,,,,,,,,,
475282,88,0,,,,,,,,,,,,
475325,214,0,,,,,,,,,,,,
475404,164,0,,,,,,,,,,,,
475422,65,0,,,,,,,,,,,,
475431,33,0,,,,,,,,,,,,
475468,247,0,,,,,,,,,,,,
475486,265,0,,,,,,,,,,,,
475547,108,0,,,,,,,,,,,,
475556,133,0,,,,,,,,,,,,
475565,1101,0,,,,,,,,,,,,
475574,40,0,,,,,,,,,,,,
475635,14,0,,,,,,,,,,,,
475653,29,0,,,,,,,,,,,,
475662,52,0,,,,,,,,,,,,
475705,24,0,,,,,,,,,,,,
475714,303,0,,,,,,,,,,,,
475723,691,0,,,,,,,,,,,,
475732,1588,0,,,,,,,,,,,,
475741,177,0,,,,,,,,,,,,
475839,154,0,,,,,,,,,,,,
476063,394,0,,,,,,,,,,,,
476179,169,0,,,,,,,,,,,,
476230,16,0,,,,,,,,,,,,
476355,32,0,,,,,,,,,,,,
476489,81,0,,,,,,,,,,,,
476498,478,0,,,,,,,,,,,,
476540,122,0,,,,,,,,,,,,
476559,136,0,,,,,,,,,,,,
476568,18,0,,,,,,,,,,,,
476595,64,0,,,,,,,,,,,,
476601,91,0,,,,,,,,,,,,
476610,28,0,,,,,,,,,,,,
476629,152,0,,,,,,,,,,,,
476683,395,0,,,,,,,,,,,,
476692,47,0,,,,,,,,,,,,
476708,145,0,,,,,,,,,,,,
476717,679,0,,,,,,,,,,,,
476726,883,0,,,,,,,,,,,,
476735,30,0,,,,,,,,,,,,
476753,264,0,,,,,,,,,,,,
476780,73,0,,,,,,,,,,,,
476799,255,0,,,,,,,,,,,,
476805,38,0,,,,,,,,,,,,
476814,413,0,,,,,,,,,,,,
476841,212,0,,,,,,,,,,,,
476850,82,0,,,,,,,,,,,,
476869,116,0,,,,,,,,,,,,
476878,157,0,,,,,,,,,,,,
476887,653,0,,,,,,,,,,,,
476896,134,0,,,,,,,,,,,,
476902,97,0,,,,,,,,,,,,
476939,553,0,,,,,,,,,,,,
476984,189,0,,,,,,,,,,,,
476993,263,0,,,,,,,,,,,,
477002,44,0,,,,,,,,,,,,
477233,98,0,,,,,,,,,,,,
478582,137,0,,,,,,,,,,,,
478591,198,0,,,,,,,,,,,,
478616,124,0,,,,,,,,,,,,
478917,49,0,,,,,,,,,,,,
478953,223,0,,,,,,,,,,,,
479062,143,0,,,,,,,,,,,,
479424,326,0,,,,,,,,,,,,
479965,162,0,,,,,,,,,,,,
479974,85,0,,,,,,,,,,,,
479983,115,0,,,,,,,,,,,,
479992,12,0,,,,,,,,,,,,
480000,62,0,,,,,,,,,,,,
480019,780,0,,,,,,,,,,,,
480028,60,0,,,,,,,,,,,,
480037,1617,0,,,,,,,,,,,,
480091,9418,0,,,,,,,,,,,,
480125,438,0,,,,,,,,,,,,
480161,7,0,,,,,,,,,,,,
